""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0R02230	29.0050236131976	1.75640085119297	0.362659532243558	4.84311232722097	1.27820979327954e-06	7.69507276853173e-06	S_eubayanus	SPGP0R02230	XP_018221336.1	A0A0L8RGP6	A0A0L8RGP6_SACEU	DI49_3040				DI49_3040	CPR7-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	393		cellular response to heat [GO:0034605]; protein refolding [GO:0042026]	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; unfolded protein binding [GO:0051082]	cytosol [GO:0005829]																
SPGP0R02330	52.8138394880809	-1.17818715740627	0.336585470661004	-3.50041002985806	0.000464543019440014	0.00169276105782538	S_eubayanus	SPGP0R02330	XP_018221346.1	A0A0L8RGS7	A0A0L8RGS7_SACEU	DI49_3051				DI49_3051	VPS55-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	140		late endosome to vacuole transport via multivesicular body sorting pathway [GO:0032511]		integral component of membrane [GO:0016021]; late endosome [GO:0005770]; Vps55/Vps68 complex [GO:0034424]													"TRANSMEM 12..32;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 39..57;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 77..96;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 108..128;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0R02390	22.2228731535833	-1.14525244320415	0.31798532773546	-3.6015889517925	0.000316278166879955	0.00119734802955251	S_eubayanus	SPGP0R02390	XP_018221352.1	A0A0L8RGS1	A0A0L8RGS1_SACEU	DI49_3058				DI49_3058	ISY1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	241		generation of catalytic spliceosome for second transesterification step [GO:0000350]; mRNA 3'-splice site recognition [GO:0000389]	first spliceosomal transesterification activity [GO:0000384]	post-mRNA release spliceosomal complex [GO:0071014]; post-spliceosomal complex [GO:0071020]; Prp19 complex [GO:0000974]; U2-type catalytic step 1 spliceosome [GO:0071006]; U2-type catalytic step 2 spliceosome [GO:0071007]																
SPGP0R02460	42.5968872713855	1.48847893172071	0.325355113016195	4.57493634546515	4.76364798770464e-06	2.59557022726289e-05	S_eubayanus	SPGP0R02460	XP_018221359.1	A0A0L8RHK3	A0A0L8RHK3_SACEU	DI49_3068				DI49_3068	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	231																				
SPGP0R02520	28.9501340171633	1.07339286228398	0.411883602626927	2.60605873950323	0.00915907529850652	0.0238958257576225	S_eubayanus	SPGP0R02520	XP_018221365.1	A0A0L8RH28	A0A0L8RH28_SACEU	DI49_3075				DI49_3075	NTA1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	462		N-terminal protein amino acid modification [GO:0031365]; protein catabolic process [GO:0030163]	protein-N-terminal asparagine amidohydrolase activity [GO:0008418]; protein-N-terminal glutamine amidohydrolase activity [GO:0070773]																	
SPGP0R02570	133.149221881521	1.10705960936261	0.276783004271489	3.99973839534139	6.34125415350236e-05	0.000274213989857348	S_eubayanus	SPGP0R02570	XP_018221370.1	A0A0L8RH34	A0A0L8RH34_SACEU	DI49_3080				DI49_3080	YAE1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	140		protein maturation by [4Fe-4S] cluster transfer [GO:0106035]	protein binding, bridging [GO:0030674]	CIA complex [GO:0097361]; Yae1-Lto1 complex [GO:0062092]																
SPGP0R02680	20.6767369648688	-2.06605893957015	0.391531867073911	-5.27686023365279	1.31416039039066e-07	9.28452306391442e-07	S_eubayanus	SPGP0R02680	XP_018221380.1	A0A0L8RH43	A0A0L8RH43_SACEU	DI49_3090				DI49_3090	Altered inheritance of mitochondria protein 24, mitochondrial	unreviewed	Saccharomyces eubayanus (Yeast)	392		inner mitochondrial membrane organization [GO:0007007]		integral component of mitochondrial inner membrane [GO:0031305]											SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|RuleBase:RU363045}.					
SPGP0R02780	27.9271135035859	-1.02976799310877	0.354624096233264	-2.90382972856818	0.00368628579337346	0.0108388934161609	S_eubayanus	SPGP0R02780	XP_018221390.1	A0A0L8RH51	A0A0L8RH51_SACEU	DI49_3100				DI49_3100	BUD4-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1470		axial cellular bud site selection [GO:0007120]; protein localization to bud neck [GO:0097271]; septin ring organization [GO:0031106]	GTP binding [GO:0005525]	cellular bud neck contractile ring [GO:0000142]; cellular bud scar [GO:0005621]																
SPGP0R02840	21.2531950119182	1.65012885021321	0.380621652263773	4.33535202319404	1.45527044965647e-05	7.19537411732233e-05	S_eubayanus	SPGP0R02840	XP_018221396.1	A0A0L8RGX0	A0A0L8RGX0_SACEU	DI49_3106				DI49_3106	JJJ3-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	168		peptidyl-diphthamide biosynthetic process from peptidyl-histidine [GO:0017183]	ferrous iron binding [GO:0008198]																	
SPGP0R02900	102.047816059405	1.49933931889354	0.237828345773269	6.30429192121159	2.8951437686807e-10	3.07164449671393e-09	S_eubayanus	SPGP0R02900	XP_018221401.1	A0A0L8RGX4	A0A0L8RGX4_SACEU	DI49_3112				DI49_3112	VPS25-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	203		ATP export [GO:1904669]; carbon catabolite repression of transcription from RNA polymerase II promoter by glucose [GO:0000433]; multivesicular body sorting pathway [GO:0071985]; protein targeting to vacuole [GO:0006623]	structural molecule activity [GO:0005198]	ESCRT II complex [GO:0000814]																
SPGP0R02940	1806.31745963172	-1.2023447804537	0.150293053008868	-8.00000237125235	1.24416815466224e-15	2.40028349002793e-14	S_eubayanus	SPGP0R02940	XP_018221405.1	A0A0L8RH67	A0A0L8RH67_SACEU	DI49_3116				DI49_3116	ECM27-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	723		cellular calcium ion homeostasis [GO:0006874]; regulation of G0 to G1 transition [GO:0070316]; transmembrane transport [GO:0055085]		cell [GO:0005623]; integral component of membrane [GO:0016021]													"TRANSMEM 21..40;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 119..139;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 151..170;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 176..194;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 436..461;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 467..488;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 520..543;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 563..584;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 605..638;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 666..686;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 698..719;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0R02960	5.20107736561412	-1.51348285367055	0.629171817025069	-2.40551596990914	0.0161496460850365	0.0389251120166463	S_eubayanus	SPGP0R02960	XP_018221407.1	A0A0L8RGV7	A0A0L8RGV7_SACEU	DI49_3118				DI49_3118	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	98																				
SPGP0R03030	2235.96709224141	1.05112852024398	0.147131306592428	7.14415269318401	9.05526992000809e-13	1.30749608329367e-11	S_eubayanus	SPGP0R03030	XP_018221413.1	A0A0L8RGZ3	A0A0L8RGZ3_SACEU	DI49_3124				DI49_3124	RSM7-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	247		translation [GO:0006412]	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]	mitochondrial small ribosomal subunit [GO:0005763]																
SPGP0R03070	282.260427705905	1.64880623746205	0.189380201317054	8.70632846514761	3.13876394501036e-18	7.53384873138721e-17	S_eubayanus	SPGP0R03070	XP_018221417.1	A0A0L8RGW5	A0A0L8RGW5_SACEU	DI49_3128				DI49_3128	ILM1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	196		mitochondrial genome maintenance [GO:0000002]		integral component of membrane [GO:0016021]													"TRANSMEM 55..75;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 87..105;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 117..135;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0R03210	1258.46217020011	1.73284296875311	0.140691137459256	12.3166462369027	7.36958379268182e-35	5.53677429497339e-33	S_eubayanus	SPGP0R03210	XP_018221431.1	A0A0L8RGZ5	A0A0L8RGZ5_SACEU	DI49_3142				DI49_3142	SGM1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	708			Rab GTPase binding [GO:0017137]																	
SPGP0R03270	259.088125472208	-1.39659643711879	0.259668006399221	-5.37839241917087	7.51538680079402e-08	5.47710484433262e-07	S_eubayanus	SPGP0R03270	XP_018221437.1	A0A0L8RGY3	A0A0L8RGY3_SACEU	DI49_3148				DI49_3148	Homoserine dehydrogenase (HDH) (EC 1.1.1.3)	unreviewed	Saccharomyces eubayanus (Yeast)	359	1.1.1.3	homoserine biosynthetic process [GO:0009090]; isoleucine biosynthetic process [GO:0009097]; methionine biosynthetic process [GO:0009086]; threonine biosynthetic process [GO:0009088]	homoserine dehydrogenase activity [GO:0004412]; NADP binding [GO:0050661]			CATALYTIC ACTIVITY: Reaction=L-homoserine + NADP(+) = H(+) + L-aspartate 4-semialdehyde + NADPH; Xref=Rhea:RHEA:15761, ChEBI:CHEBI:15378, ChEBI:CHEBI:57476, ChEBI:CHEBI:57783, ChEBI:CHEBI:58349, ChEBI:CHEBI:537519; EC=1.1.1.3; Evidence={ECO:0000256|PIRNR:PIRNR036497, ECO:0000256|RuleBase:RU000579};					PATHWAY: Amino-acid biosynthesis; L-methionine biosynthesis via de novo pathway; L-homoserine from L-aspartate: step 3/3. {ECO:0000256|RuleBase:RU000579}.; PATHWAY: Amino-acid biosynthesis; L-threonine biosynthesis; L-threonine from L-aspartate: step 3/5. {ECO:0000256|RuleBase:RU000579}.									
SPGP0R03330	60.7322805966851	-1.59640659464005	0.28105015475173	-5.68014842777885	1.34577904856997e-08	1.11138017764389e-07	
SPGP0R03360	315.606576922958	1.75657184211518	0.147659968662764	11.8960599682027	1.24067718834753e-32	8.1312751046238e-31	S_eubayanus	SPGP0R03360	XP_018221445.1	A0A0L8RHA7	A0A0L8RHA7_SACEU	DI49_3156				DI49_3156	Branched-chain-amino-acid aminotransferase (EC 2.6.1.42)	unreviewed	Saccharomyces eubayanus (Yeast)	376	2.6.1.42	branched-chain amino acid biosynthetic process [GO:0009082]; branched-chain amino acid catabolic process [GO:0009083]	L-isoleucine transaminase activity [GO:0052656]; L-leucine transaminase activity [GO:0052654]; L-valine transaminase activity [GO:0052655]	cytoplasm [GO:0005737]		CATALYTIC ACTIVITY: Reaction=2-oxoglutarate + L-isoleucine = (S)-3-methyl-2-oxopentanoate + L-glutamate; Xref=Rhea:RHEA:24801, ChEBI:CHEBI:16810, ChEBI:CHEBI:29985, ChEBI:CHEBI:35146, ChEBI:CHEBI:58045; EC=2.6.1.42; Evidence={ECO:0000256|RuleBase:RU004517}; CATALYTIC ACTIVITY: Reaction=2-oxoglutarate + L-leucine = 4-methyl-2-oxopentanoate + L-glutamate; Xref=Rhea:RHEA:18321, ChEBI:CHEBI:16810, ChEBI:CHEBI:17865, ChEBI:CHEBI:29985, ChEBI:CHEBI:57427; EC=2.6.1.42; Evidence={ECO:0000256|RuleBase:RU004517}; CATALYTIC ACTIVITY: Reaction=2-oxoglutarate + L-valine = 3-methyl-2-oxobutanoate + L-glutamate; Xref=Rhea:RHEA:24813, ChEBI:CHEBI:11851, ChEBI:CHEBI:16810, ChEBI:CHEBI:29985, ChEBI:CHEBI:57762; EC=2.6.1.42; Evidence={ECO:0000256|RuleBase:RU004517};		COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000256|RuleBase:RU004516}; 												
SPGP0R03380	453.54843832959	1.71496625109709	0.162121567942811	10.578273285033	3.75820264685294e-26	1.57861593907127e-24	S_eubayanus	SPGP0R03380	XP_018221447.1	A0A0L8RGZ0	A0A0L8RGZ0_SACEU	DI49_3158				DI49_3158	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	592		transmembrane transport [GO:0055085]		integral component of membrane [GO:0016021]													"TRANSMEM 129..147;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 179..196;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 203..221;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 233..253;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 265..285;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 297..319;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 372..396;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 408..430;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 437..457;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 463..485;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 497..519;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 531..552;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0R03390	20.9578599125936	1.11707193497778	0.384408500259238	2.90595013956363	0.00366139787472226	0.0107720400383026	S_eubayanus	SPGP0R03390	XP_018221448.1	A0A0L8RH20	A0A0L8RH20_SACEU	DI49_3159				DI49_3159	NMO domain-containing protein	unreviewed	Saccharomyces eubayanus (Yeast)	380			nitronate monooxygenase activity [GO:0018580]																	
SPGP0R03420	7.83810578702555	-2.66920176202214	0.597101349009318	-4.47026583753454	7.81224341775622e-06	4.09025163872438e-05	S_eubayanus	SPGP0R03420	XP_018221450.1	A0A0L8RHB0	A0A0L8RHB0_SACEU	DI49_3161				DI49_3161	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	361		carbohydrate metabolic process [GO:0005975]; cell wall organization [GO:0071555]	polygalacturonase activity [GO:0004650]	extracellular region [GO:0005576]											SUBCELLULAR LOCATION: Secreted {ECO:0000256|SAAS:SAAS00566510}.					
SPGP0R03470	12.0617204839069	1.09394604628021	0.415825523451646	2.63078138446069	0.00851888154642745	0.0224218126945417	S_eubayanus	SPGP0R03470	XP_018221454.1	A0A0L8RHV1	A0A0L8RHV1_SACEU	DI49_3165				DI49_3165	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	291			oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]					COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000256|RuleBase:RU361277}; 												
SPGP0S00100	265.139258874047	-1.7533982353286	0.165536523242918	-10.5922137361527	3.23841271106758e-26	1.37276017720071e-24	S_eubayanus	SPGP0S00100	XP_018220334.1	A0A0L8REH2	A0A0L8REH2_SACEU	DI49_4374				DI49_4374	DSS1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	969		mitochondrial RNA catabolic process [GO:0000957]	exoribonuclease II activity [GO:0008859]; RNA binding [GO:0003723]	mitochondrial degradosome [GO:0045025]																
SPGP0S00110	992.477903445193	-1.26360291561643	0.159325165199365	-7.93096880856998	2.17442832833216e-15	4.0924423996166e-14	S_eubayanus	SPGP0S00110	XP_018220333.1	A0A0L8RDU8	A0A0L8RDU8_SACEU	DI49_4373				DI49_4373	MRPL33-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	86		translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	mitochondrial large ribosomal subunit [GO:0005762]																
SPGP0S00160	1491.94706351011	1.06015474580949	0.122821204422272	8.63169149656417	6.04512497575179e-18	1.41425316204866e-16	S_eubayanus	SPGP0S00160	XP_018220328.1	A0A0L8RDU2	A0A0L8RDU2_SACEU	DI49_4367				DI49_4367	GPI12-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	302		GPI anchor biosynthetic process [GO:0006506]	N-acetylglucosaminylphosphatidylinositol deacetylase activity [GO:0000225]	integral component of membrane [GO:0016021]													"TRANSMEM 12..30;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0S00280	190.210053183995	-1.25010874103191	0.200416822778202	-6.23754395316097	4.44494239816143e-10	4.5843429354252e-09	S_eubayanus	SPGP0S00280	XP_018220317.1	A0A0L8RDS3	A0A0L8RDS3_SACEU	DI49_4355				DI49_4355	URA10-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	227		'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; pyrimidine nucleotide biosynthetic process [GO:0006221]; pyrimidine ribonucleoside biosynthetic process [GO:0046132]	orotate phosphoribosyltransferase activity [GO:0004588]																	
SPGP0S00300	145.434617363447	-1.30035875008925	0.306843361428562	-4.23785850876879	2.25661902530375e-05	0.000106449292561674	S_eubayanus	SPGP0S00300	XP_018220315.1	A0A0L8RDX9	A0A0L8RDX9_SACEU	DI49_4353				DI49_4353	TMA23-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	211		ribosomal small subunit biogenesis [GO:0042274]		nucleolus [GO:0005730]																
SPGP0S00430	98.2345775395571	-1.36581194562434	0.19359874926206	-7.05485934609803	1.72775398482591e-12	2.41545757545782e-11	S_eubayanus	SPGP0S00430	XP_018220302.1	A0A0L8RDQ6	A0A0L8RDQ6_SACEU	DI49_4340				DI49_4340	COX7-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	60		mitochondrial electron transport, cytochrome c to oxygen [GO:0006123]	cytochrome-c oxidase activity [GO:0004129]	integral component of membrane [GO:0016021]; mitochondrial respiratory chain complex IV [GO:0005751]													"TRANSMEM 28..48;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0S00440	15.6065616559286	-1.72571399800575	0.447622378912706	-3.85528981414554	0.000115592608372094	0.000477510636551864	S_eubayanus	SPGP0S00440	XP_018220301.1	A0A0L8RDS0	A0A0L8RDS0_SACEU	DI49_4339				DI49_4339	GFD1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	196		mRNA export from nucleus [GO:0006406]	protein-containing complex binding [GO:0044877]	cytoplasm [GO:0005737]																
SPGP0S00470	12.7604734888666	-1.87821534902656	0.45970411013634	-4.0857049297852	4.39431952289106e-05	0.000196173462372156	S_eubayanus	SPGP0S00470	XP_018220298.1	A0A0L8RDR5	A0A0L8RDR5_SACEU	DI49_4336				DI49_4336	HOR7-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	59		plasma membrane organization [GO:0007009]		plasma membrane [GO:0005886]																
SPGP0S00530	30.3384167302844	-2.67500860754995	0.323597041590686	-8.26648041774602	1.37971712679316e-16	2.91095113440538e-15	S_eubayanus	SPGP0S00530	XP_018220292.1	A0A0L8RDP6	A0A0L8RDP6_SACEU	DI49_4329				DI49_4329	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	353																				
SPGP0S00550	253.314418201982	-1.2737564794774	0.180345384751653	-7.0628726165155	1.63095225180515e-12	2.29400757365775e-11	S_eubayanus	SPGP0S00550	XP_018220290.1	A0A0L8RDW4	A0A0L8RDW4_SACEU	DI49_4327				DI49_4327	60S ribosomal protein L20	unreviewed	Saccharomyces eubayanus (Yeast)	146		translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	ribosome [GO:0005840]																
SPGP0S00920	4080.8124899821	1.41584158237701	0.113075344341436	12.5212228237998	5.71478562207874e-36	4.51370375501108e-34	S_eubayanus	SPGP0S00920	XP_018220253.1	A0A0L8RDL9	A0A0L8RDL9_SACEU	DI49_4289				DI49_4289	ATP-dependent 6-phosphofructokinase (ATP-PFK) (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase)	unreviewed	Saccharomyces eubayanus (Yeast)	959	2.7.1.11	fructose 6-phosphate metabolic process [GO:0006002]; vacuolar acidification [GO:0007035]; vacuolar proton-transporting V-type ATPase complex assembly [GO:0070072]	6-phosphofructokinase activity [GO:0003872]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; mRNA binding [GO:0003729]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]	6-phosphofructokinase complex [GO:0005945]; cell [GO:0005623]; mitochondrion [GO:0005739]	FUNCTION: Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis. {ECO:0000256|HAMAP-Rule:MF_03184}.	CATALYTIC ACTIVITY: Reaction=ATP + beta-D-fructose 6-phosphate = ADP + beta-D-fructose 1,6-bisphosphate + H(+); Xref=Rhea:RHEA:16109, ChEBI:CHEBI:15378, ChEBI:CHEBI:30616, ChEBI:CHEBI:32966, ChEBI:CHEBI:57634, ChEBI:CHEBI:456216; EC=2.7.1.11; Evidence={ECO:0000256|HAMAP-Rule:MF_03184, ECO:0000256|PIRNR:PIRNR000533};		COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|HAMAP-Rule:MF_03184}; 			PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-glucose: step 3/4. {ECO:0000256|HAMAP-Rule:MF_03184, ECO:0000256|PIRNR:PIRNR000533}.				SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_03184}.			SUBUNIT: Heterooctamer of 4 alpha and 4 beta chains. {ECO:0000256|HAMAP-Rule:MF_03184}.		
SPGP0S00930	8521.39734835509	1.46005858693395	0.131360640155091	11.1148863556856	1.06185745839025e-28	5.27560471665822e-27	S_eubayanus	SPGP0S00930	XP_018220252.1	A0A0L8RDK3	A0A0L8RDK3_SACEU	DI49_4288				DI49_4288	INP1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	413		peroxisome inheritance [GO:0045033]	protein binding, bridging [GO:0030674]	extrinsic component of intraperoxisomal membrane [GO:0005780]																
SPGP0S01010	1076.42739782102	-1.04616681123512	0.163087692475492	-6.41475022029843	1.41053936697004e-10	1.54284110923555e-09	S_eubayanus	SPGP0S01010	XP_018220244.1	A0A0L8RE71	A0A0L8RE71_SACEU	DI49_4280				DI49_4280	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	1091		oligosaccharide metabolic process [GO:0009311]	mannosyl-oligosaccharide glucosidase activity [GO:0004573]																	
SPGP0S01030	5.42296085840099	-1.60869468672662	0.646915113637397	-2.48671680845644	0.0128927983327097	0.03208789372275	
SPGP0S01050	173.558115264395	-1.0198416111923	0.211132892395466	-4.83033031765636	1.36306732471674e-06	8.17928905695286e-06	S_eubayanus	SPGP0S01050	XP_018220240.1	A0A0L8RDS2	A0A0L8RDS2_SACEU	DI49_4276				DI49_4276	MRPL24-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	258			structural constituent of ribosome [GO:0003735]	mitochondrial large ribosomal subunit [GO:0005762]																
SPGP0S01090	572.031882029035	1.94910404525387	0.24002719217817	8.12034681390212	4.64853373168749e-16	9.27799140702465e-15	S_eubayanus	SPGP0S01090	XP_018220236.1	A0A0L8RDK2	A0A0L8RDK2_SACEU	DI49_4272				DI49_4272	Glycine cleavage system P protein (EC 1.4.4.2)	unreviewed	Saccharomyces eubayanus (Yeast)	1034	1.4.4.2	glycine decarboxylation via glycine cleavage system [GO:0019464]; one-carbon metabolic process [GO:0006730]	glycine dehydrogenase (decarboxylating) activity [GO:0004375]	mitochondrion [GO:0005739]	FUNCTION: The glycine cleavage system catalyzes the degradation of glycine. {ECO:0000256|RuleBase:RU364056}.	CATALYTIC ACTIVITY: Reaction=glycine + H(+) + N(6)-lipoyl-L-lysyl-[glycine-cleavage complex H protein] = (R)-N(6)-(S(8)-aminomethyldihydrolipoyl)-L-lysyl-[glycine-cleavage complex H protein] + CO2; Xref=Rhea:RHEA:24304, Rhea:RHEA-COMP:10494, Rhea:RHEA-COMP:10495, ChEBI:CHEBI:15378, ChEBI:CHEBI:16526, ChEBI:CHEBI:57305, ChEBI:CHEBI:83099, ChEBI:CHEBI:83143; EC=1.4.4.2; Evidence={ECO:0000256|RuleBase:RU364056};		COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000256|PIRSR:PIRSR603437-50, ECO:0000256|RuleBase:RU364056}; 							SUBCELLULAR LOCATION: Mitochondrion {ECO:0000256|RuleBase:RU364056}.			SUBUNIT: The glycine cleavage system is composed of four proteins: P, T, L and H. {ECO:0000256|RuleBase:RU364056}.		
SPGP0S01140	266.164235843555	-1.83628958154297	0.184750818565885	-9.93927710738729	2.8085783944445e-23	9.47228939527796e-22	S_eubayanus	SPGP0S01140	XP_018220231.1	A0A0L8RDJ7	A0A0L8RDJ7_SACEU	DI49_4267				DI49_4267	ADD37-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	243		ubiquitin-dependent ERAD pathway [GO:0030433]																		
SPGP0S01180	144.579777349796	1.35207260642629	0.218498213063848	6.18802592235022	6.09223119794963e-10	6.09289053033036e-09	S_eubayanus	SPGP0S01180	XP_018220227.1	A0A0L8RDH7	A0A0L8RDH7_SACEU	DI49_4263				DI49_4263	CTL1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	323			polynucleotide 5'-phosphatase activity [GO:0004651]	cytoplasm [GO:0005737]; nucleus [GO:0005634]																
SPGP0S01190	99.5547306277467	-1.2182781143743	0.162579425028627	-7.49343352739617	6.70948211426684e-14	1.11514971615e-12	S_eubayanus	SPGP0S01190	XP_018220226.1	A0A0L8RDJ2	A0A0L8RDJ2_SACEU	DI49_4262				DI49_4262	SPT21-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	760		chromatin silencing at rDNA [GO:0000183]; chromatin silencing at silent mating-type cassette [GO:0030466]; chromatin silencing at telomere [GO:0006348]; regulation of transcription by RNA polymerase II [GO:0006357]		chromosome, telomeric region [GO:0000781]																
SPGP0S01240	9.22119110142884	-1.31526291531623	0.558419782909823	-2.35533008601995	0.0185062584059636	0.0439291892960467	S_eubayanus	SPGP0S01240	XP_018220222.1	A0A0L8RDH2	A0A0L8RDH2_SACEU	DI49_4258				DI49_4258	PAI3-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	67		protein catabolic process in the vacuole [GO:0007039]	aspartic-type endopeptidase inhibitor activity [GO:0019828]; protease binding [GO:0002020]	protein-containing complex [GO:0032991]; vacuole [GO:0005773]																
