""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0Z02420	4114.70512503024	-1.04649271752339	0.106707617010531	-9.8071041865747	1.04936737076603e-22	1.24605360790694e-21	S_eubayanus	SPGP0Z02420	XP_018219643.1	A0A0L8RBT6	A0A0L8RBT6_SACEU	DI49_4497				DI49_4497	RAD50-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1312		base-excision repair [GO:0006284]; double-strand break repair via nonhomologous end joining [GO:0006303]; maintenance of DNA trinucleotide repeats [GO:0035753]; meiotic cell cycle [GO:0051321]; mitochondrial double-strand break repair via homologous recombination [GO:0097552]; negative regulation of endodeoxyribonuclease activity [GO:0032078]; telomere maintenance via recombination [GO:0000722]	adenylate kinase activity [GO:0004017]; ATPase activity [GO:0016887]; double-stranded telomeric DNA binding [GO:0003691]; G-quadruplex DNA binding [GO:0051880]; metal ion binding [GO:0046872]; single-stranded telomeric DNA binding [GO:0043047]	Mre11 complex [GO:0030870]																
SPGP0Z02460	1446.22692553822	-1.11515575467132	0.192467251430332	-5.79400259724172	6.87283946132774e-09	2.93342431982283e-08	S_eubayanus	SPGP0Z02460	XP_018219639.1	A0A0L8RCH6	A0A0L8RCH6_SACEU	DI49_4493				DI49_4493	RTC4-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	401																				
SPGP0Z02470	1199.37727278457	-1.25629714613106	0.166655269161907	-7.53829838353659	4.76143408445449e-14	3.11421631355852e-13	S_eubayanus	SPGP0Z02470	XP_018219638.1	A0A0L8RBT1	A0A0L8RBT1_SACEU	DI49_4492				DI49_4492	GIS2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	154		positive regulation of cytoplasmic translation [GO:2000767]	mRNA binding [GO:0003729]; single-stranded DNA binding [GO:0003697]; translation regulator activity [GO:0045182]; zinc ion binding [GO:0008270]	cytoplasmic stress granule [GO:0010494]; P-body [GO:0000932]; polysomal ribosome [GO:0042788]																
SPGP0Z02540	904.822898309652	-1.02542709879467	0.138676650597041	-7.39437457120522	1.4207539258113e-13	8.95609394539102e-13	S_eubayanus	SPGP0Z02540	XP_018219631.1	A0A0L8RBU7	A0A0L8RBU7_SACEU	DI49_4485				DI49_4485	DNA polymerase epsilon catalytic subunit (EC 2.7.7.7)	unreviewed	Saccharomyces eubayanus (Yeast)	2220	2.7.7.7	base-excision repair [GO:0006284]; DNA replication proofreading [GO:0045004]; double-strand break repair via nonhomologous end joining [GO:0006303]; error-prone translesion synthesis [GO:0042276]; gene conversion [GO:0035822]; heterochromatin organization involved in chromatin silencing [GO:0070868]; intra-S DNA damage checkpoint [GO:0031573]; leading strand elongation [GO:0006272]; mitotic DNA replication checkpoint [GO:0033314]; mitotic sister chromatid cohesion [GO:0007064]; nucleotide-excision repair, DNA gap filling [GO:0006297]	4 iron, 4 sulfur cluster binding [GO:0051539]; DNA-directed DNA polymerase activity [GO:0003887]; double-stranded DNA binding [GO:0003690]; nucleotide binding [GO:0000166]; single-stranded DNA 3'-5' exodeoxyribonuclease activity [GO:0008310]; single-stranded DNA binding [GO:0003697]; zinc ion binding [GO:0008270]	epsilon DNA polymerase complex [GO:0008622]; replication fork [GO:0005657]	FUNCTION: DNA polymerase II participates in chromosomal DNA replication. {ECO:0000256|RuleBase:RU365029}.	CATALYTIC ACTIVITY: Reaction=a 2'-deoxyribonucleoside 5'-triphosphate + DNA(n) = diphosphate + DNA(n+1); Xref=Rhea:RHEA:22508, Rhea:RHEA-COMP:11130, Rhea:RHEA-COMP:11131, ChEBI:CHEBI:33019, ChEBI:CHEBI:61560, ChEBI:CHEBI:83828; EC=2.7.7.7; Evidence={ECO:0000256|RuleBase:RU365029};		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000256|RuleBase:RU365029}; 							SUBCELLULAR LOCATION: Nucleus {ECO:0000256|RuleBase:RU365029}.					
SPGP0Z02610	198.602376321702	1.12298479231294	0.186098851805628	6.03434562554873	1.59608127263744e-09	7.2218002361517e-09	S_eubayanus	SPGP0Z02610	XP_018219624.1	A0A0L8RCG5	A0A0L8RCG5_SACEU	DI49_4478				DI49_4478	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	1946		actin nucleation [GO:0045010]; barbed-end actin filament capping [GO:0051016]; budding cell apical bud growth [GO:0007118]; establishment of mitotic spindle orientation [GO:0000132]; formin-nucleated actin cable assembly [GO:0070649]; mitotic actomyosin contractile ring assembly [GO:1903475]; positive regulation of actin cytoskeleton reorganization [GO:2000251]; regulation of cellular protein localization [GO:1903827]	actin binding [GO:0003779]; identical protein binding [GO:0042802]; profilin binding [GO:0005522]; Rho GTPase binding [GO:0017048]	actin filament [GO:0005884]; cell [GO:0005623]; cell division site [GO:0032153]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; incipient cellular bud site [GO:0000131]; mating projection tip [GO:0043332]; polarisome [GO:0000133]																
SPGP0Z02650	389.634210289506	-1.11891840521956	0.16611120516058	-6.73595982966892	1.62851277571692e-11	8.76102390909612e-11	S_eubayanus	SPGP0Z02650	XP_018219620.1	A0A0L8RBZ8	A0A0L8RBZ8_SACEU	DI49_4474				DI49_4474	BOR1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	589		protein targeting to vacuole [GO:0006623]	borate efflux transmembrane transporter activity [GO:0080139]; inorganic anion exchanger activity [GO:0005452]	fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]													"TRANSMEM 180..200;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 206..226;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 247..267;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 344..361;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 382..403;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 466..489;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 510..527;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 533..553;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0Z02660	195.407917442597	-1.39186781102937	0.172625418820096	-8.06293662047488	7.44831454586559e-16	5.63508771689763e-15	S_eubayanus	SPGP0Z02660	XP_018219619.1	I7JI35	I7JI35_SACEU	met2 DI49_4473	met2			DI49_4473	Homoserine-O-acetyltransferase (MET2-like protein)	unreviewed	Saccharomyces eubayanus (Yeast)	486		homoserine metabolic process [GO:0009092]; methionine biosynthetic process [GO:0009086]	homoserine O-acetyltransferase activity [GO:0004414]																	
SPGP0Z02710	298.236140006975	1.55354066637818	0.16842226910829	9.22408108264653	2.86002603171531e-20	2.9198564613443e-19	S_eubayanus	SPGP0Z02710	XP_018219614.1	A0A0L8RCG1	A0A0L8RCG1_SACEU	DI49_4468				DI49_4468	POP3-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	195		intronic box C/D snoRNA processing [GO:0034965]; nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay [GO:0000294]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]	ribonuclease MRP activity [GO:0000171]; ribonuclease P activity [GO:0004526]	cytosol [GO:0005829]; nucleolar ribonuclease P complex [GO:0005655]; ribonuclease MRP complex [GO:0000172]																
SPGP0Z02810	350.719825684954	-1.1036986176953	0.195906092741269	-5.63381466217563	1.76266451727378e-08	7.23474410463297e-08	S_eubayanus	SPGP0Z02810	XP_018219603.1	A0A0L8RBQ0	A0A0L8RBQ0_SACEU	DI49_4454				DI49_4454	MSB3-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	634		activation of GTPase activity [GO:0090630]; endocytosis [GO:0006897]; exocytosis [GO:0006887]; formin-nucleated actin cable assembly [GO:0070649]; regulation of protein localization [GO:0032880]	GTPase activator activity [GO:0005096]	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cytosol [GO:0005829]; fungal-type vacuole membrane [GO:0000329]; incipient cellular bud site [GO:0000131]; late endosome [GO:0005770]; plasma membrane [GO:0005886]; polarisome [GO:0000133]																
SPGP0Z02820	177.73855109031	-1.41398549937823	0.200283546630478	-7.05991841649892	1.6660038813253e-12	9.69688497636389e-12	S_eubayanus	SPGP0Z02820	XP_018219602.1	A0A0L8RBR0	A0A0L8RBR0_SACEU	DI49_4453				DI49_4453	RIM21-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	541		ascospore formation [GO:0030437]; cellular response to alkaline pH [GO:0071469]; fungal-type cell wall biogenesis [GO:0009272]; invasive growth in response to glucose limitation [GO:0001403]; protein localization to plasma membrane [GO:0072659]; regulation of protein processing [GO:0070613]; regulation of vacuole organization [GO:0044088]		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]													"TRANSMEM 99..125;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 137..157;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 183..204;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 216..234;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 254..275;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 287..307;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0Z02830	900.932574830688	-1.74823477712977	0.188370722486939	-9.28082004490366	1.68179134013664e-20	1.74098725910183e-19	S_eubayanus	SPGP0Z02830	XP_018219601.1	A0A0L8RBR9	A0A0L8RBR9_SACEU	DI49_4452				DI49_4452	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	525				mitochondrion [GO:0005739]																
SPGP0Z02900	821.938980835344	-1.69648598244497	0.144141177592579	-11.7696137271763	5.59802451695534e-32	1.31191698574135e-30	S_eubayanus	SPGP0Z02900	XP_018219595.1	A0A0L8RBX6	A0A0L8RBX6_SACEU	DI49_4446				DI49_4446	YPT11-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	416		endoplasmic reticulum inheritance [GO:0048309]; Golgi inheritance [GO:0048313]; Golgi localization [GO:0051645]; mitochondrion inheritance [GO:0000001]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; endoplasmic reticulum [GO:0005783]; incipient cellular bud site [GO:0000131]; mitochondrion [GO:0005739]																
SPGP0Z02960	1953.38789114951	1.49508148945006	0.150709937738418	9.92025815872223	3.39875952145862e-23	4.11838773118629e-22	S_eubayanus	SPGP0Z02960	XP_018219589.1	A0A0L8RCE4	A0A0L8RCE4_SACEU	DI49_4440				DI49_4440	ZIM17-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	175		protein folding [GO:0006457]; protein import into mitochondrial matrix [GO:0030150]; protein stabilization [GO:0050821]; response to unfolded protein [GO:0006986]	chaperone binding [GO:0051087]; zinc ion binding [GO:0008270]	mitochondrial matrix [GO:0005759]																
SPGP0Z02990	4824.7111042868	-1.36648049699416	0.231064900354017	-5.91383847092554	3.34225667090052e-09	1.47397833917271e-08	S_eubayanus	SPGP0Z02990	XP_018219586.1	A0A0L8RBQ7	A0A0L8RBQ7_SACEU	DI49_4437				DI49_4437	EMW1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	904		fungal-type cell wall organization [GO:0031505]		cytoplasm [GO:0005737]; nucleus [GO:0005634]																
SPGP0Z03040	1219.46510447816	-2.39667751559894	0.160656452407241	-14.9180283747564	2.51598287863199e-50	1.86224666066744e-48	S_eubayanus	SPGP0Z03040	XP_018219581.1	A0A0L8RBQ3	A0A0L8RBQ3_SACEU	DI49_4432				DI49_4432	HXT14-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	541			galactose transmembrane transporter activity [GO:0005354]	integral component of membrane [GO:0016021]													"TRANSMEM 57..76;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 116..136;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 148..172;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 178..196;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 208..228;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 240..263;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 339..363;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 378..399;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 406..425;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 437..461;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 473..492;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 504..523;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0Z03050	309.656761907785	1.22343934017326	0.134454397054559	9.09928843514738	9.09255725915426e-20	8.993328905992e-19	S_eubayanus	SPGP0Z03050	XP_018219580.1	A0A0L8RBW1	A0A0L8RBW1_SACEU	DI49_4431				DI49_4431	Hydrolase_4 domain-containing protein	unreviewed	Saccharomyces eubayanus (Yeast)	284																				
SPGP0Z03070	11.4900467281345	1.20907375334415	0.492081404893533	2.45706044024514	0.0140079117244339	0.0265737445400303	S_eubayanus	SPGP0Z03070	XP_018219578.1	A0A0L8RBM8	A0A0L8RBM8_SACEU	DI49_4429				DI49_4429	KRE1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	321		fungal-type cell wall organization [GO:0031505]		fungal-type cell wall [GO:0009277]																
SPGP0Z03090	78.8567771704954	-1.01868833035406	0.245910282817157	-4.14252026667582	3.43510002208781e-05	9.85483152331523e-05	S_eubayanus	SPGP0Z03090	XP_018219576.1	A0A0L8RBP9	A0A0L8RBP9_SACEU	DI49_4427				DI49_4427	FIG4-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	872		phosphatidylinositol dephosphorylation [GO:0046856]	phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity [GO:0043813]	fungal-type vacuole membrane [GO:0000329]; nuclear periphery [GO:0034399]; PAS complex [GO:0070772]																
SPGP0AA00140	544.818832602414	-4.61349027787139	0.352567616174722	-13.0854056533232	3.99024215367997e-39	1.46451780202419e-37	
SPGP0AA00170	2300.72042543801	-1.23805022258974	0.134259889416542	-9.22129630800362	2.93529825866126e-20	2.99326281669682e-19	S_eubayanus	SPGP0AA00170	XP_018223330.1	A0A0L8RM64	A0A0L8RM64_SACEU	DI49_0700				DI49_0700	KRR1 small subunit processome component (KRR-R motif-containing protein 1)	unreviewed	Saccharomyces eubayanus (Yeast)	316		endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]	RNA binding [GO:0003723]	nucleolus [GO:0005730]; preribosome, small subunit precursor [GO:0030688]; small-subunit processome [GO:0032040]	FUNCTION: Required for 40S ribosome biogenesis. Involved in nucleolar processing of pre-18S ribosomal RNA and ribosome assembly. {ECO:0000256|PIRNR:PIRNR006515}.										SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000256|PIRNR:PIRNR006515}.			SUBUNIT: Component of the ribosomal small subunit (SSU) processome. {ECO:0000256|PIRNR:PIRNR006515}.		
SPGP0AA00180	237.195437915654	-1.86368287307314	0.279950465748705	-6.65718797105363	2.79116130167896e-11	1.46692867937944e-10	S_eubayanus	SPGP0AA00180	XP_018223331.1	A0A0L8RMB1	A0A0L8RMB1_SACEU	DI49_0701				DI49_0701	ADF1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	113		negative regulation of transcription by RNA polymerase II [GO:0000122]; pheromone-dependent signal transduction involved in conjugation with cellular fusion [GO:0000750]	RNA polymerase II regulatory region DNA binding [GO:0001012]	nucleus [GO:0005634]																
SPGP0AA00230	1665.99383596546	-2.04636995374104	0.155030622166311	-13.1997790187914	8.7992801310166e-40	3.39805244016041e-38	S_eubayanus	SPGP0AA00230	XP_018223336.1	A0A0L8RMB9	A0A0L8RMB9_SACEU	SPB1 DI49_0706	SPB1			DI49_0706	AdoMet-dependent rRNA methyltransferase SPB1 (EC 2.1.1.-) (2'-O-ribose RNA methyltransferase) (S-adenosyl-L-methionine-dependent methyltransferase)	unreviewed	Saccharomyces eubayanus (Yeast)	842	2.1.1.-	enzyme-directed rRNA 2'-O-methylation [GO:0000453]; maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]	rRNA (guanosine-2'-O-)-methyltransferase activity [GO:0070039]; rRNA (uridine-2'-O-)-methyltransferase activity [GO:0008650]	nucleolus [GO:0005730]; preribosome, large subunit precursor [GO:0030687]	FUNCTION: Required for proper assembly of pre-ribosomal particles during the biogenesis of the 60S ribosomal subunit. {ECO:0000256|HAMAP-Rule:MF_03163}.	CATALYTIC ACTIVITY: Reaction=a ribonucleotide in rRNA + S-adenosyl-L-methionine = a 2'-O-methylribonucleotide in rRNA + H(+) + S-adenosyl-L-homocysteine; Xref=Rhea:RHEA:48628, Rhea:RHEA-COMP:12164, Rhea:RHEA-COMP:12165, ChEBI:CHEBI:15378, ChEBI:CHEBI:57856, ChEBI:CHEBI:59789, ChEBI:CHEBI:90675, ChEBI:CHEBI:90676; Evidence={ECO:0000256|HAMAP-Rule:MF_03163};									SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000256|HAMAP-Rule:MF_03163}.			SUBUNIT: Component of the nucleolar and nucleoplasmic pre-60S ribosomal particle. {ECO:0000256|HAMAP-Rule:MF_03163}.		
SPGP0AA00270	343.055709422748	1.28733545764255	0.154666915910164	8.32327618396605	8.55647619729912e-17	6.89642664105361e-16	S_eubayanus	SPGP0AA00270	XP_018223340.1	A0A0L8RM71	A0A0L8RM71_SACEU	DI49_0710				DI49_0710	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	294				membrane [GO:0016020]																
SPGP0AA00280	10.2479443193019	2.28631121161628	0.726580337865795	3.14667366079837	0.00165139162381896	0.0037331790284449	S_eubayanus	SPGP0AA00280	XP_018223341.1	A0A0L8RMC4	A0A0L8RMC4_SACEU	DI49_0711				DI49_0711	SPS22-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	463		ascospore wall assembly [GO:0030476]																		
SPGP0AA00290	321.479252325776	1.77655314637073	0.163707961700636	10.8519654628613	1.95182416321654e-27	3.3084164537575e-26	S_eubayanus	SPGP0AA00290	XP_018223342.1	A0A0L8RMD8	A0A0L8RMD8_SACEU	DI49_0712				DI49_0712	POF1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	258		invasive growth in response to glucose limitation [GO:0001403]; NAD biosynthesis via nicotinamide riboside salvage pathway [GO:0034356]; pseudohyphal growth [GO:0007124]; ubiquitin-dependent ERAD pathway [GO:0030433]	ATPase activity [GO:0016887]; nicotinamide-nucleotide adenylyltransferase activity [GO:0000309]	cytoplasm [GO:0005737]; nucleus [GO:0005634]																
SPGP0AA00330	8250.64700423981	3.41354451047321	0.221193922380071	15.4323612228722	9.91743999287655e-54	8.389209715879e-52	S_eubayanus	SPGP0AA00330	XP_018223346.1	A0A0L8RMF4	A0A0L8RMF4_SACEU	DI49_0716				DI49_0716	Phosphotransferase (EC 2.7.1.-)	unreviewed	Saccharomyces eubayanus (Yeast)	500	2.7.1.-	cellular glucose homeostasis [GO:0001678]; glucose import [GO:0046323]; glucose metabolic process [GO:0006006]; glycolytic process [GO:0006096]; mannose metabolic process [GO:0006013]	ATP binding [GO:0005524]; glucokinase activity [GO:0004340]; glucose binding [GO:0005536]	cell [GO:0005623]							PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-glucose: step 1/4. {ECO:0000256|SAAS:SAAS01216704}.									
SPGP0AA00340	2662.68038160237	2.9812912144998	0.172595356973511	17.2732990433651	7.47447667194016e-67	1.20706003273041e-64	S_eubayanus	SPGP0AA00340	XP_018223347.1	A0A0L8RMG9	A0A0L8RMG9_SACEU	DI49_0717				DI49_0717	GID7-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	752		negative regulation of gluconeogenesis [GO:0045721]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]		GID complex [GO:0034657]																
SPGP0AA00360	577.045961046731	-2.21557489313051	0.179473135762656	-12.3448831699274	5.1909538783285e-35	1.47775808805493e-33	S_eubayanus	SPGP0AA00360	XP_018223349.1	A0A0L8RMY3	A0A0L8RMY3_SACEU	DI49_0719				DI49_0719	SRO9-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	438		regulation of translation [GO:0006417]	RNA binding [GO:0003723]	cytoplasmic stress granule [GO:0010494]; polysome [GO:0005844]																
SPGP0AA00370	202.263201730346	-3.5581452523232	0.296067607798935	-12.0180160159216	2.85750160387132e-33	7.42114890221786e-32	
SPGP0AA00400	24.4737150925017	3.21953328664315	0.547481376833456	5.88062612332936	4.08717433187937e-09	1.78740927699422e-08	S_eubayanus	SPGP0AA00400	XP_018223352.1	A0A0L8RMH4	A0A0L8RMH4_SACEU	DI49_0722				DI49_0722	Peptide-methionine (R)-S-oxide reductase (EC 1.8.4.12)	unreviewed	Saccharomyces eubayanus (Yeast)	184	1.8.4.12	cellular response to oxidative stress [GO:0034599]; protein repair [GO:0030091]	metal ion binding [GO:0046872]; peptide-methionine (R)-S-oxide reductase activity [GO:0033743]	mitochondrion [GO:0005739]		CATALYTIC ACTIVITY: Reaction=[thioredoxin]-disulfide + H2O + L-methionyl-[protein] = [thioredoxin]-dithiol + L-methionyl-(R)-S-oxide-[protein]; Xref=Rhea:RHEA:24164, Rhea:RHEA-COMP:10698, Rhea:RHEA-COMP:10700, Rhea:RHEA-COMP:12313, Rhea:RHEA-COMP:12314, ChEBI:CHEBI:15377, ChEBI:CHEBI:16044, ChEBI:CHEBI:29950, ChEBI:CHEBI:45764, ChEBI:CHEBI:50058; EC=1.8.4.12; Evidence={ECO:0000256|RuleBase:RU365044};		COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000256|RuleBase:RU365044};  Note=Binds 1 zinc ion per subunit. {ECO:0000256|RuleBase:RU365044};												
SPGP0AA00430	2979.26850776144	1.83483126232138	0.221426814232343	8.28640049165903	1.16727267646693e-16	9.34442999289797e-16	S_eubayanus	SPGP0AA00430	XP_018223355.1	A0A0L8RMA5	A0A0L8RMA5_SACEU	DI49_0725				DI49_0725	Histidine biosynthesis trifunctional protein [Includes: Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19); Phosphoribosyl-ATP pyrophosphohydrolase (EC 3.6.1.31); Histidinol dehydrogenase (HDH) (EC 1.1.1.23)]	unreviewed	Saccharomyces eubayanus (Yeast)	799	3.5.4.19; 3.6.1.31; 1.1.1.23	histidine biosynthetic process [GO:0000105]	ATP binding [GO:0005524]; histidinol dehydrogenase activity [GO:0004399]; NAD binding [GO:0051287]; phosphoribosyl-AMP cyclohydrolase activity [GO:0004635]; phosphoribosyl-ATP diphosphatase activity [GO:0004636]; zinc ion binding [GO:0008270]			CATALYTIC ACTIVITY: Reaction=1-(5-phospho-beta-D-ribosyl)-5'-AMP + H2O = 1-(5-phospho-beta-D-ribosyl)-5-[(5-phospho-beta-D-ribosylamino)methylideneamino]imidazole-4-carboxamide; Xref=Rhea:RHEA:20049, ChEBI:CHEBI:15377, ChEBI:CHEBI:58435, ChEBI:CHEBI:59457; EC=3.5.4.19; Evidence={ECO:0000256|PIRNR:PIRNR001257}; CATALYTIC ACTIVITY: Reaction=1-(5-phospho-beta-D-ribosyl)-ATP + H2O = 1-(5-phospho-beta-D-ribosyl)-5'-AMP + diphosphate + H(+); Xref=Rhea:RHEA:22828, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:33019, ChEBI:CHEBI:59457, ChEBI:CHEBI:73183; EC=3.6.1.31; Evidence={ECO:0000256|PIRNR:PIRNR001257}; CATALYTIC ACTIVITY: Reaction=H2O + L-histidinol + 2 NAD(+) = 3 H(+) + L-histidine + 2 NADH; Xref=Rhea:RHEA:20641, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:57540, ChEBI:CHEBI:57595, ChEBI:CHEBI:57699, ChEBI:CHEBI:57945; EC=1.1.1.23; Evidence={ECO:0000256|PIRNR:PIRNR001257};														
SPGP0AA00440	1041.20439698307	2.25708615179654	0.231124224111811	9.7656840621978	1.58041816107628e-22	1.85432947248078e-21	S_eubayanus	SPGP0AA00440	XP_018223356.1	A0A0L8RMG2	A0A0L8RMG2_SACEU	DI49_0726				DI49_0726	BIK1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	441		2-micrometer plasmid partitioning [GO:0030543]; karyogamy involved in conjugation with cellular fusion [GO:0000742]; mitotic spindle elongation [GO:0000022]; negative regulation of microtubule polymerization [GO:0031115]; nuclear migration involved in conjugation with cellular fusion [GO:0000743]	microtubule binding [GO:0008017]	cell cortex [GO:0005938]; condensed nuclear chromosome kinetochore [GO:0000778]; mating projection tip [GO:0043332]; microtubule plus-end [GO:0035371]; spindle microtubule [GO:0005876]; spindle pole body [GO:0005816]																
