""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0W04200	25.8592696622467	1.04405156345993	0.361541046996257	2.88778154550937	0.0038796921933226	0.0104342944000274	S_eubayanus	SPGP0W04200	XP_018222930.1	A0A0L8RLL9	A0A0L8RLL9_SACEU	DI49_0914				DI49_0914	DNA ligase (EC 6.5.1.1)	unreviewed	Saccharomyces eubayanus (Yeast)	755	6.5.1.1	base-excision repair [GO:0006284]; DNA biosynthetic process [GO:0071897]; DNA ligation involved in DNA repair [GO:0051103]; DNA recombination [GO:0006310]; maintenance of DNA trinucleotide repeats [GO:0035753]; nucleotide-excision repair [GO:0006289]; Okazaki fragment processing involved in mitotic DNA replication [GO:1903461]	ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA ligase (ATP) activity [GO:0003910]	mitochondrion [GO:0005739]; nucleus [GO:0005634]		CATALYTIC ACTIVITY: Reaction=ATP + (deoxyribonucleotide)(n)-3'-hydroxyl + 5'-phospho-(deoxyribonucleotide)(m) = (deoxyribonucleotide)(n+m) + AMP + diphosphate.; EC=6.5.1.1; Evidence={ECO:0000256|RuleBase:RU000617};														
SPGP0W04290	147.469693946429	1.56039822261806	0.24777102985176	6.29774281340169	3.02011051084981e-10	2.60830291876291e-09	S_eubayanus	SPGP0W04290	XP_018222921.1	A0A0L8RL29	A0A0L8RL29_SACEU	DI49_0905				DI49_0905	DLD1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	594		lactate catabolic process [GO:1903457]	D-lactate dehydrogenase (cytochrome) activity [GO:0004458]; FAD binding [GO:0071949]	mitochondrial inner membrane [GO:0005743]																
SPGP0W04300	488.87217661332	1.53989307590389	0.149808834584324	10.2790538366889	8.75831545691046e-25	3.53430537717509e-23	S_eubayanus	SPGP0W04300	XP_018222920.1	A0A0L8RLK8	A0A0L8RLK8_SACEU	DI49_0904				DI49_0904	AIR2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	344		ncRNA polyadenylation [GO:0043629]; nuclear mRNA surveillance of mRNA 3'-end processing [GO:0071031]; nuclear polyadenylation-dependent CUT catabolic process [GO:0071039]; nuclear polyadenylation-dependent rRNA catabolic process [GO:0071035]; nuclear polyadenylation-dependent snoRNA catabolic process [GO:0071036]; nuclear polyadenylation-dependent snRNA catabolic process [GO:0071037]; nuclear polyadenylation-dependent tRNA catabolic process [GO:0071038]; tRNA modification [GO:0006400]	3'-5' RNA helicase activity [GO:0034458]; polynucleotide adenylyltransferase activity [GO:0004652]; protein binding, bridging [GO:0030674]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]	nucleolus [GO:0005730]; TRAMP complex [GO:0031499]																
SPGP0W04410	7047.22506081992	2.94098347131874	0.148883141264347	19.7536366195882	7.46442012571947e-87	6.89787063817736e-84	S_eubayanus	SPGP0W04410	XP_018222908.1	A0A0L8RL91	A0A0L8RL91_SACEU	DI49_0892				DI49_0892	RBS1-like protein (Fragment)	unreviewed	Saccharomyces eubayanus (Yeast)	450		galactose metabolic process [GO:0006012]; RNA polymerase III assembly [GO:1990115]	nucleic acid binding [GO:0003676]	nucleus [GO:0005634]																
SPGP0W04440	34.9036564206506	-1.50511257451264	0.327846693474024	-4.59090362804557	4.41331094289741e-06	2.10223744450077e-05	S_eubayanus	SPGP0W04440	XP_018222904.1	A0A0L8RM23	A0A0L8RM23_SACEU	DI49_0888				DI49_0888	NUS1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	374		angiogenesis [GO:0001525]; dolichol biosynthetic process [GO:0019408]; protein glycosylation [GO:0006486]	dehydrodolichyl diphosphate synthase activity [GO:0045547]	dehydrodolichyl diphosphate synthase complex [GO:1904423]; endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]													"TRANSMEM 97..116;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0W04540	166.4829917487	1.64656740963709	0.252464083999579	6.52198674580516	6.93821476200342e-11	6.49605294991628e-10	S_eubayanus	SPGP0W04540	XP_018222894.1	A0A0L8RM13	A0A0L8RM13_SACEU	DI49_0878				DI49_0878	Reticulon-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	384		endoplasmic reticulum inheritance [GO:0048309]; endoplasmic reticulum tubular network maintenance [GO:0071788]; ER-dependent peroxisome organization [GO:0032581]; response to endoplasmic reticulum stress [GO:0034976]		cortical endoplasmic reticulum [GO:0032541]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]											SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000256|RuleBase:RU363132}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363132}.		"TRANSMEM 43..62;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363132""; TRANSMEM 144..168;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363132"""			
SPGP0W04550	2108.62126470872	1.20084001701001	0.189156336880123	6.34839961915228	2.17566325348501e-10	1.91296899385871e-09	S_eubayanus	SPGP0W04550	XP_018222893.1	A0A0L8RL77	A0A0L8RL77_SACEU	DI49_0877				DI49_0877	HEM3-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	327		heme biosynthetic process [GO:0006783]; peptidyl-pyrromethane cofactor linkage [GO:0018160]	hydroxymethylbilane synthase activity [GO:0004418]																	
SPGP0W04570	1627.0054930252	-1.05065582568252	0.141088216059219	-7.44680069695918	9.56309195427222e-14	1.22399629846855e-12	S_eubayanus	SPGP0W04570	XP_018222891.1	A0A0L8RL10	A0A0L8RL10_SACEU	DI49_0875				DI49_0875	GLE1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	537		poly(A)+ mRNA export from nucleus [GO:0016973]; regulation of translational initiation [GO:0006446]; regulation of translational termination [GO:0006449]; tRNA export from nucleus [GO:0006409]	enzyme activator activity [GO:0008047]; inositol hexakisphosphate binding [GO:0000822]; phospholipid binding [GO:0005543]; translation initiation factor binding [GO:0031369]	cytoplasm [GO:0005737]; nuclear pore cytoplasmic filaments [GO:0044614]																
SPGP0W04630	9.97150402662364	1.82007926803879	0.577633548210534	3.15092375378345	0.00162754971640308	0.0048005703572553	S_eubayanus	SPGP0W04630	XP_018222885.1	A0A0L8RLH0	A0A0L8RLH0_SACEU	DI49_0868				DI49_0868	NOP6-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	230		ribosomal small subunit biogenesis [GO:0042274]	rRNA binding [GO:0019843]; snoRNA binding [GO:0030515]	90S preribosome [GO:0030686]; nucleolus [GO:0005730]																
SPGP0W04670	236.350982101626	-2.52866603974885	0.214129742273882	-11.809036955336	3.5055344904043e-32	2.38195913425192e-30	S_eubayanus	SPGP0W04670	XP_018222881.1	A0A0L8RL03	A0A0L8RL03_SACEU	DI49_0864				DI49_0864	TIM22-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	209		protein insertion into mitochondrial inner membrane [GO:0045039]	mitochondrion targeting sequence binding [GO:0030943]; protein transmembrane transporter activity [GO:0008320]	integral component of membrane [GO:0016021]; TIM22 mitochondrial import inner membrane insertion complex [GO:0042721]													"TRANSMEM 46..69;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0W04690	64.2958163234176	1.92644090075807	0.244207736601479	7.88853345748756	3.05758259865176e-15	4.66256118715196e-14	S_eubayanus	SPGP0W04690	XP_018222879.1	A0A0L8RM03	A0A0L8RM03_SACEU	DI49_0862				DI49_0862	D-aminoacyl-tRNA deacylase (EC 3.1.1.96)	unreviewed	Saccharomyces eubayanus (Yeast)	143	3.1.1.96	D-leucine catabolic process [GO:1900832]; D-tyrosine catabolic process [GO:1900829]	D-leucyl-tRNA(Leu) deacylase activity [GO:0097358]; D-tyrosyl-tRNA(Tyr) deacylase activity [GO:0051500]; tRNA binding [GO:0000049]	cytoplasm [GO:0005737]		CATALYTIC ACTIVITY: Reaction=a D-aminoacyl-tRNA + H2O = a D-alpha-amino acid + H(+) + tRNA; Xref=Rhea:RHEA:13953, Rhea:RHEA-COMP:10123, Rhea:RHEA-COMP:10124, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:59871, ChEBI:CHEBI:78442, ChEBI:CHEBI:79333; Evidence={ECO:0000256|RuleBase:RU003470}; CATALYTIC ACTIVITY: Reaction=glycyl-tRNA(Ala) + H2O = glycine + H(+) + tRNA(Ala); Xref=Rhea:RHEA:53744, Rhea:RHEA-COMP:9657, Rhea:RHEA-COMP:13640, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:57305, ChEBI:CHEBI:78442, ChEBI:CHEBI:78522; Evidence={ECO:0000256|RuleBase:RU003470};									SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|RuleBase:RU003470}.					
SPGP0W04700	1095.31924731261	1.02258696407664	0.155331266097068	6.58326549297308	4.60226247896908e-11	4.41177464399931e-10	S_eubayanus	SPGP0W04700	XP_018222878.1	A0A0L8RL64	A0A0L8RL64_SACEU	DI49_0861				DI49_0861	CDC13-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	925		telomere maintenance [GO:0000723]	DNA binding [GO:0003677]	nuclear chromosome, telomeric region [GO:0000784]																
SPGP0W04710	611.648279598524	1.45157043328718	0.396332263398564	3.66250887787916	0.000249757094085859	0.000873252102325927	S_eubayanus	SPGP0W04710	XP_018222877.1	A0A0L8RL09	A0A0L8RL09_SACEU	DI49_0860				DI49_0860	FMP45-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	307		ascospore formation [GO:0030437]; fungal-type cell wall organization [GO:0031505]		cell cortex [GO:0005938]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]													"TRANSMEM 6..27;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 112..137;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 143..169;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 190..211;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0W04720	1662.38179123379	1.084079665974	0.180814495341212	5.99553516950202	2.02816393918979e-09	1.56576967101528e-08	S_eubayanus	SPGP0W04720	XP_018222876.1	A0A0L8RL00	A0A0L8RL00_SACEU	DI49_0859				DI49_0859	HBT1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1048																				
SPGP0X00230	994.163119918636	-1.41836432950607	0.146744539462872	-9.66553395920355	4.22411298700763e-22	1.3506930142885e-20	S_eubayanus	SPGP0X00230	XP_018219078.1	A0A0L8RA75	A0A0L8RA75_SACEU	DI49_5513				DI49_5513	Chorismate mutase (EC 5.4.99.5)	unreviewed	Saccharomyces eubayanus (Yeast)	256	5.4.99.5	chorismate metabolic process [GO:0046417]; L-phenylalanine biosynthetic process [GO:0009094]; tyrosine biosynthetic process [GO:0006571]	chorismate mutase activity [GO:0004106]			CATALYTIC ACTIVITY: Reaction=chorismate = prephenate; Xref=Rhea:RHEA:13897, ChEBI:CHEBI:29748, ChEBI:CHEBI:29934; EC=5.4.99.5; Evidence={ECO:0000256|PIRNR:PIRNR017318};														
SPGP0X00290	119.662817918336	1.81061974748427	0.197500932534157	9.16765163714419	4.83435419132106e-20	1.28006495936957e-18	S_eubayanus	SPGP0X00290	XP_018219072.1	A0A0L8RA84	A0A0L8RA84_SACEU	DI49_5507				DI49_5507	NHP6A-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	93		chromatin remodeling [GO:0006338]; DNA replication-independent nucleosome organization [GO:0034724]; maintenance of transcriptional fidelity during DNA-templated transcription elongation from RNA polymerase III promoter [GO:0001195]; negative regulation of DNA binding [GO:0043392]; RNA polymerase III preinitiation complex assembly [GO:0070898]; RNA polymerase II preinitiation complex assembly [GO:0051123]	DNA binding, bending [GO:0008301]; MutSalpha complex binding [GO:0032407]; nucleosome binding [GO:0031491]	nucleus [GO:0005634]; protein-DNA complex [GO:0032993]																
SPGP0X00320	448.812024712081	-1.09343680739285	0.148550057338649	-7.36072962193577	1.82907708535966e-13	2.28721263136788e-12	S_eubayanus	SPGP0X00320	XP_018219069.1	A0A0L8RAA7	A0A0L8RAA7_SACEU	TAH18 DI49_5504	TAH18			DI49_5504	NADPH-dependent diflavin oxidoreductase 1 (EC 1.18.1.-) (NADPH-dependent FMN and FAD-containing oxidoreductase)	unreviewed	Saccharomyces eubayanus (Yeast)	686	1.18.1.-	iron-sulfur cluster assembly [GO:0016226]; nitric oxide biosynthetic process [GO:0006809]; positive regulation of hydrogen peroxide-mediated programmed cell death [GO:1901300]; positive regulation of nitric oxide biosynthetic process [GO:0045429]	flavin adenine dinucleotide binding [GO:0050660]; FMN binding [GO:0010181]; NADP binding [GO:0050661]; NADPH-hemoprotein reductase activity [GO:0003958]	mitochondrion [GO:0005739]	FUNCTION: Component of the cytosolic iron-sulfur (Fe-S) protein assembly (CIA) machinery. Required for the maturation of extramitochondrial Fe-S proteins. Part of an electron transfer chain functioning in an early step of cytosolic Fe-S biogenesis. Transfers electrons from NADPH to the Fe-S cluster of DRE2. Positively controls H(2)O(2)-induced cell death. {ECO:0000256|HAMAP-Rule:MF_03178}.			COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000256|HAMAP-Rule:MF_03178}; ; COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000256|HAMAP-Rule:MF_03178}; 							SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_03178}. Mitochondrion {ECO:0000256|HAMAP-Rule:MF_03178}. Note=Relocalizes to mitochondria after H(2)O(2) exposure. {ECO:0000256|HAMAP-Rule:MF_03178}.			SUBUNIT: Interacts with DRE2. {ECO:0000256|HAMAP-Rule:MF_03178}.		
SPGP0X00330	642.762348193194	-1.17666924490299	0.144671559699295	-8.13338328105912	4.17472034733688e-16	7.02706570669219e-15	S_eubayanus	SPGP0X00330	XP_018219068.1	A0A0L8RA70	A0A0L8RA70_SACEU	DI49_5503				DI49_5503	MSF1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	469		mitochondrial phenylalanyl-tRNA aminoacylation [GO:0070156]	ATP binding [GO:0005524]; phenylalanine-tRNA ligase activity [GO:0004826]; tRNA binding [GO:0000049]	mitochondrion [GO:0005739]																
SPGP0X00410	424.647921897689	1.59852812861766	0.331320515819358	4.82471821783956	1.40201340555474e-06	7.24203794339369e-06	S_eubayanus	SPGP0X00410	XP_018219060.1	A0A0L8RAY2	A0A0L8RAY2_SACEU	DI49_5495				DI49_5495	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	132																				
SPGP0X00420	28574.7500844551	1.85605630429159	0.114961148318026	16.145074500796	1.2299991222576e-58	3.66658770605885e-56	S_eubayanus	SPGP0X00420	XP_018219059.1	A0A0L8RAA0	A0A0L8RAA0_SACEU	DI49_5494				DI49_5494	V-type proton ATPase subunit H	unreviewed	Saccharomyces eubayanus (Yeast)	498		vacuolar acidification [GO:0007035]	proton-transporting ATPase activity, rotational mechanism [GO:0046961]	cell [GO:0005623]; fungal-type vacuole membrane [GO:0000329]; vacuolar proton-transporting V-type ATPase, V1 domain [GO:0000221]	FUNCTION: Subunit of the peripheral V1 complex of vacuolar ATPase. Subunit H activates ATPase activity of the enzyme and couples ATPase activity to proton flow. Vacuolar ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells, thus providing most of the energy required for transport processes in the vacuolar system. {ECO:0000256|PIRNR:PIRNR032184}.													SUBUNIT: V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex. {ECO:0000256|PIRNR:PIRNR032184}.		
SPGP0X00480	984.448092762887	1.3830181685684	0.199622374697702	6.92817210827578	4.26312913138134e-12	4.64862388848619e-11	S_eubayanus	SPGP0X00480	XP_018219053.1	A0A0L8RA61	A0A0L8RA61_SACEU	DI49_5488				DI49_5488	CSR2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1146		fungal-type cell wall organization [GO:0031505]; regulation of transcription by RNA polymerase II [GO:0006357]	ubiquitin protein ligase binding [GO:0031625]	nucleus [GO:0005634]																
SPGP0X00510	37.5527173707993	1.39352378976456	0.300065798581187	4.64406072385995	3.41627079767e-06	1.6659503135234e-05	S_eubayanus	SPGP0X00510	XP_018219051.1	A0A0L8RAA5	A0A0L8RAA5_SACEU	DI49_5485				DI49_5485	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	277																				
SPGP0X00530	667.853572196508	1.36230496859472	0.190993650011187	7.13272388121243	9.84018353761103e-13	1.13808680940004e-11	S_eubayanus	SPGP0X00530	XP_018219049.1	A0A0L8RA90	A0A0L8RA90_SACEU	DI49_5483				DI49_5483	ATH1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1213		cellular response to desiccation [GO:0071465]; cellular response to ethanol [GO:0071361]; cellular response to freezing [GO:0071497]; trehalose catabolic process [GO:0005993]	alpha,alpha-trehalase activity [GO:0004555]	cell wall-bounded periplasmic space [GO:0030287]; fungal-type cell wall [GO:0009277]; fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]													"TRANSMEM 48..70;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0X00650	109.152911166043	1.0672359326479	0.188226338493397	5.66996065051407	1.42830320248614e-08	9.97653053225582e-08	S_eubayanus	SPGP0X00650	XP_018219037.1	A0A0L8RA60	A0A0L8RA60_SACEU	DI49_5471				DI49_5471	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	317			DNA binding [GO:0003677]																	
SPGP0X00720	280.271988326599	-1.30835223356009	0.13541498636668	-9.66179791959878	4.38106511631403e-22	1.39125164054495e-20	S_eubayanus	SPGP0X00720	XP_018219030.1	A0A0L8RAV6	A0A0L8RAV6_SACEU	DI49_5462				DI49_5462	ICL2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	568		propionate catabolic process, 2-methylcitrate cycle [GO:0019629]	isocitrate lyase activity [GO:0004451]; metal ion binding [GO:0046872]; methylisocitrate lyase activity [GO:0046421]	mitochondrial matrix [GO:0005759]				COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|PIRSR:PIRSR001362-3};  Note=Can also use Mn(2+) ion. {ECO:0000256|PIRSR:PIRSR001362-3};												
SPGP0X00730	351.056023060284	1.67559045373708	0.169236134353513	9.90090242924708	4.12535544056971e-23	1.41194109727055e-21	S_eubayanus	SPGP0X00730	XP_018219029.1	A0A0L8RA56	A0A0L8RA56_SACEU	DI49_5461				DI49_5461	HAL1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	289		positive regulation of transcription by RNA polymerase II [GO:0045944]; response to salt stress [GO:0009651]		cytoplasm [GO:0005737]																
SPGP0X00760	32.92351402548	1.07510594960559	0.319218535932003	3.36793083292194	0.000757345936352687	0.00240337699101483	
SPGP0X00770	540.550021967705	4.38218416611216	0.31665594542269	13.8389448531041	1.4836846106647e-43	2.17630626780199e-41	S_eubayanus	SPGP0X00770	XP_018219025.1	A0A0L8RAV3	A0A0L8RAV3_SACEU	DI49_5456				DI49_5456	Citrate synthase	unreviewed	Saccharomyces eubayanus (Yeast)	481		propionate catabolic process, 2-methylcitrate cycle [GO:0019629]; tricarboxylic acid cycle [GO:0006099]	2-methylcitrate synthase activity [GO:0050440]; citrate (Si)-synthase activity [GO:0004108]	mitochondrion [GO:0005739]																
SPGP0X00780	224.603629309095	2.02799519173211	0.237924086455403	8.52370696025446	1.54526288393605e-17	3.0908602403578e-16	S_eubayanus	SPGP0X00780	XP_018219024.1	A0A0L8RA51	A0A0L8RA51_SACEU	DI49_5455				DI49_5455	HAT1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	372		chromatin silencing at telomere [GO:0006348]	chromatin binding [GO:0003682]; histone acetyltransferase activity (H4-K12 specific) [GO:0043997]; histone acetyltransferase activity (H4-K5 specific) [GO:0043995]; histone acetyltransferase activity (H4-K8 specific) [GO:0043996]; histone binding [GO:0042393]	chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; histone acetyltransferase complex [GO:0000123]; nuclear chromatin [GO:0000790]																
SPGP0X00820	145.655085809968	1.35011899265239	0.248677310918559	5.4292005477514	5.66070463132552e-08	3.64787806820636e-07	S_eubayanus	SPGP0X00820	XP_018219020.1	A0A0L8RAT1	A0A0L8RAT1_SACEU	DI49_5451				DI49_5451	AEP3-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	606		mitochondrial translational initiation [GO:0070124]; mRNA metabolic process [GO:0016071]		extrinsic component of membrane [GO:0019898]; mitochondrial inner membrane [GO:0005743]																
SPGP0X00890	3451.23610219114	-1.03621435314331	0.114623187754803	-9.04018090440771	1.56412749129117e-19	3.88551132984455e-18	S_eubayanus	SPGP0X00890	XP_018219013.1	A0A0L8RA25	A0A0L8RA25_SACEU	DI49_5444				DI49_5444	RRP12-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1228		maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]		nucleus [GO:0005634]; preribosome, small subunit precursor [GO:0030688]																
SPGP0X00910	838.721656618596	-1.45760119382729	0.166129879687352	-8.77386534301009	1.72635655723733e-18	3.91011297682112e-17	S_eubayanus	SPGP0X00910	XP_018219011.1	A0A0L8RA71	A0A0L8RA71_SACEU	DI49_5442				DI49_5442	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	380			cyclin-dependent protein serine/threonine kinase inhibitor activity [GO:0004861]																	
SPGP0X01040	16.5236043429537	-1.09070872551347	0.342265872798577	-3.18672941767511	0.00143891320298326	0.00429906139953711	S_eubayanus	SPGP0X01040	XP_018218999.1	A0A0L8RA27	A0A0L8RA27_SACEU	DI49_5430				DI49_5430	SMA1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	250		ascospore-type prospore membrane assembly [GO:0032120]		prospore membrane [GO:0005628]																
SPGP0Y00150	2966.99612135672	1.07484151928104	0.0924190079379585	11.630091506745	2.89786760629141e-31	1.88585877110838e-29	S_eubayanus	SPGP0Y00150	XP_018223893.1	A0A0L8RPW2	A0A0L8RPW2_SACEU	DI49_0532				DI49_0532	TRP4-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	384		tryptophan biosynthetic process [GO:0000162]	anthranilate phosphoribosyltransferase activity [GO:0004048]																	
SPGP0Y00180	1817.54039420245	1.09160311479462	0.135579703405257	8.05137559219867	8.18686071598205e-16	1.32960948816151e-14	S_eubayanus	SPGP0Y00180	XP_018223896.1	A0A0L8RNY6	A0A0L8RNY6_SACEU	DI49_0535				DI49_0535	GGA1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	558		Golgi to endosome transport [GO:0006895]; Golgi to vacuole transport [GO:0006896]; protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043328]	ubiquitin binding [GO:0043130]	cytosol [GO:0005829]; trans-Golgi network [GO:0005802]																
SPGP0Y00380	4.83738675872498	3.01397834415541	1.12558865283361	2.67769076790875	0.00741316241552918	0.0186154983374742	
SPGP0Y00460	666.477136327464	2.50111720178707	0.156080461462981	16.0245374619186	8.61293701220057e-58	2.48725471655455e-55	S_eubayanus	SPGP0Y00460	XP_018223920.1	A0A0L8RNU9	A0A0L8RNU9_SACEU	DI49_0560				DI49_0560	ATO3-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	276		nitrogen utilization [GO:0019740]	ammonium transmembrane transporter activity [GO:0008519]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]													"TRANSMEM 85..106;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 118..138;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 145..163;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 183..203;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 210..229;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 241..259;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0Y00590	1755.16797440668	-1.31321672043852	0.142909741223512	-9.18913370911947	3.96017684136008e-20	1.06383704043629e-18	S_eubayanus	SPGP0Y00590	XP_018223933.1	A0A0L8RPZ7	A0A0L8RPZ7_SACEU	DI49_0574				DI49_0574	UTP5-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	643		maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; positive regulation of transcription by RNA polymerase I [GO:0045943]		rDNA heterochromatin [GO:0033553]; small-subunit processome [GO:0032040]; t-UTP complex [GO:0034455]																
SPGP0Y00600	1434.18676115161	-1.41870364589587	0.169770150562718	-8.35661417035594	6.45439652886367e-17	1.20252174038768e-15	S_eubayanus	SPGP0Y00600	XP_018223934.1	A0A0L8RPK1	A0A0L8RPK1_SACEU	DI49_0575				DI49_0575	HPT1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	220		GMP salvage [GO:0032263]; IMP salvage [GO:0032264]	guanine phosphoribosyltransferase activity [GO:0052657]; hypoxanthine phosphoribosyltransferase activity [GO:0004422]; xanthine phosphoribosyltransferase activity [GO:0000310]																	
SPGP0Y00630	190.656624601107	-1.39224663901851	0.217911749657752	-6.38903887103447	1.66931625815949e-10	1.48901076656871e-09	S_eubayanus	SPGP0Y00630	XP_018223937.1	A0A0L8RP73	A0A0L8RP73_SACEU	DI49_0578				DI49_0578	DIT1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	536		ascospore wall assembly [GO:0030476]	catalytic activity [GO:0003824]																	
SPGP0Y00640	13.7330401489603	1.57108275698335	0.497415756796704	3.15849012725477	0.00158588680878663	0.00468965759999912	S_eubayanus	SPGP0Y00640	XP_018223938.1	A0A0L8RQ01	A0A0L8RQ01_SACEU	DI49_0579				DI49_0579	RPB7-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	171		nuclear-transcribed mRNA catabolic process, exonucleolytic [GO:0000291]; positive regulation of nuclear-transcribed mRNA poly(A) tail shortening [GO:0060213]; positive regulation of translational initiation [GO:0045948]; regulation of septum digestion after cytokinesis [GO:0010590]; telomeric repeat-containing RNA transcription by RNA polymerase II [GO:0097394]; transcription initiation from RNA polymerase II promoter [GO:0006367]	DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; RNA-directed 5'-3' RNA polymerase activity [GO:0003968]; single-stranded DNA binding [GO:0003697]; single-stranded RNA binding [GO:0003727]; translation initiation factor binding [GO:0031369]	P-body [GO:0000932]; RNA polymerase II, core complex [GO:0005665]																
