""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0V01930	80.90296582294	-2.0830851170333	0.308216496896529	-6.75851272728148	1.3941540519926e-11	1.92898612313062e-10	S_cerevisiae	SPGP0V01930	P38844	P38844	DSE2_YEAST	DSE2 YHR143W	DSE2		YHR143W		Protein DSE2 (Daughter-specific expression protein 2)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	325		cell wall organization [GO:0071555]; pseudohyphal growth [GO:0007124]; septum digestion after cytokinesis [GO:0000920]	glucosidase activity [GO:0015926]	anchored component of membrane [GO:0031225]; extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]; fungal-type vacuole [GO:0000324]	FUNCTION: Involved in pseudohyphal growth, cell wall metabolism and required for the separation of the mother and daughter cells. {ECO:0000269|PubMed:11309124}.										SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000269|PubMed:11935221}. Membrane {ECO:0000269|PubMed:11935221}; Lipid-anchor, GPI-anchor {ECO:0000269|PubMed:11935221}. Note=GPI-anchored cell wall protein (GPI-CWP).					
SPGP0V01960	451.514086968521	1.80394549351993	0.237737291552842	7.58797865381991	3.24934425934654e-14	6.04253057459251e-13	S_cerevisiae	SPGP0V01960	P38845	P38845	CRP1_YEAST	CRP1 YHR146W	CRP1		YHR146W		Cruciform DNA-recognizing protein 1 [Cleaved into: CRP1 short N-terminal subpeptide; CRP1 short C-terminal subpeptide]	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	465		protein phosphorylation [GO:0006468]	DNA binding [GO:0003677]; protein kinase binding [GO:0019901]	cytoplasm [GO:0005737]; nucleotide-activated protein kinase complex [GO:0031588]; nucleus [GO:0005634]	FUNCTION: Cruciform DNA-binding protein which exerts an enhancing effect on the cleavage of cruciform DNA (X-DNA) by endonuclease VII from bacteriophage T4. {ECO:0000269|PubMed:12419258}.															
SPGP0V02010	335.099310226621	1.31948852410007	0.163057996546606	8.09214237906406	5.86243241412373e-16	1.26380656041287e-14	S_cerevisiae	SPGP0V02010	P38849	P38849	MTC6_YEAST	MTC6 YHR151C	MTC6		YHR151C		Maintenance of telomere capping protein 6	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	526				fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]	FUNCTION: May be involved in telomere capping. {ECO:0000269|PubMed:18845848}.										SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.		"TRANSMEM 478..498;  /note=""Helical"";  /evidence=""ECO:0000255"""			
SPGP0V02050	154.350266848727	1.22241101151386	0.17782473963798	6.87424603574548	6.23185719639928e-12	9.13061501351227e-11	S_cerevisiae	SPGP0V02050	P38851	P38851	LAM1_YEAST	LAM1 YSP1 YHR155W	LAM1	YSP1	YHR155W		Membrane-anchored lipid-binding protein LAM1 (Lipid transfer protein anchored at membrane contact sites 1) (Yeast suicide protein 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1228		intracellular sterol transport [GO:0032366]; positive regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0045737]	cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]; sterol transporter activity [GO:0015248]	cortical endoplasmic reticulum [GO:0032541]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]	FUNCTION: Involved in mitochondrial fragmentation during programmed cell death in response to high levels of alpha-factor mating pheromone or the drug amiodarone (PubMed:15657396, PubMed:18800175). May be involved in sterol transfer between intracellular membranes (PubMed:26001273). {ECO:0000269|PubMed:15657396, ECO:0000269|PubMed:18800175, ECO:0000269|PubMed:26001273}.										SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15657396}; Single-pass membrane protein {ECO:0000255}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:26001273}; Single-pass membrane protein {ECO:0000255}. Note=Localizes to puncta in the cell periphery representing cortical endoplasmic reticulum (cER)-plasma membrane (PM) membrane contact sites. {ECO:0000269|PubMed:26001273}.		"TRANSMEM 1063..1083;  /note=""Helical"";  /evidence=""ECO:0000255"""			
SPGP0W00100	1293.63869831133	1.30799478442882	0.178091580515922	7.3445065771196	2.06519538448616e-13	3.57323964834653e-12	
SPGP0W00110	3353.64953994544	-1.27250357573689	0.20527556248537	-6.19900177269069	5.68223919942117e-10	6.32222867412225e-09	S_eubayanus	SPGP0W00110	XP_018223323.1	A0A0L8RN71	A0A0L8RN71_SACEU	DI49_1320				DI49_1320	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	198																				
SPGP0W00150	64.1217440076605	-1.07198663745403	0.374809241059679	-2.86008593177494	0.00423526228957116	0.012389743766769	S_eubayanus	SPGP0W00150	XP_018223319.1	A0A0L8RMS3	A0A0L8RMS3_SACEU	DI49_1316				DI49_1316	STAS domain-containing protein	unreviewed	Saccharomyces eubayanus (Yeast)	858			secondary active sulfate transmembrane transporter activity [GO:0008271]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]											SUBCELLULAR LOCATION: Membrane {ECO:0000256|RuleBase:RU362052}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU362052}.		"TRANSMEM 209..230;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362052""; TRANSMEM 237..258;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362052""; TRANSMEM 292..314;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362052""; TRANSMEM 334..357;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362052""; TRANSMEM 398..417;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362052""; TRANSMEM 429..447;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362052""; TRANSMEM 467..490;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362052""; TRANSMEM 529..556;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362052"""			
SPGP0W00170	2389.12491155637	2.74472400681336	0.174616141041096	15.7186156471491	1.12760612538926e-55	2.23035366119608e-53	S_eubayanus	SPGP0W00170	XP_018223317.1	A0A0L8RMB3	A0A0L8RMB3_SACEU	DI49_1314				DI49_1314	CTP1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	298		mitochondrial citrate transmembrane transport [GO:0006843]	tricarboxylate secondary active transmembrane transporter activity [GO:0005371]	integral component of membrane [GO:0016021]																
SPGP0W00420	17.911577312321	1.54744710974815	0.383490535309273	4.03516375834461	5.45642280986842e-05	0.000263087244954487	S_eubayanus	SPGP0W00420	XP_018223292.1	A0A0L8RM87	A0A0L8RM87_SACEU	DI49_1289				DI49_1289	YPT10-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	198		Golgi organization [GO:0007030]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]																	
SPGP0W00530	4.98545409408806	-2.69147595133284	0.986892083717035	-2.72722417753687	0.0063869630296416	0.0176687028757059	S_eubayanus	SPGP0W00530	XP_018223281.1	A0A0L8RM69	A0A0L8RM69_SACEU	DI49_1278				DI49_1278	TRS20-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	177		cellular protein-containing complex assembly [GO:0034622]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]		TRAPPIII protein complex [GO:1990072]; TRAPPII protein complex [GO:1990071]; TRAPPI protein complex [GO:1990070]																
SPGP0W00540	106.440405699479	-1.28226324459809	0.218003946547592	-5.88183500759775	4.05742704621984e-09	3.97219161838901e-08	S_eubayanus	SPGP0W00540	XP_018223280.1	A0A0L8RM26	A0A0L8RM26_SACEU	DI49_1277				DI49_1277	Mediator of RNA polymerase II transcription subunit 22 (Mediator complex subunit 22)	unreviewed	Saccharomyces eubayanus (Yeast)	121		positive regulation of transcription by RNA polymerase II [GO:0045944]	transcription coregulator activity [GO:0003712]	core mediator complex [GO:0070847]; mediator complex [GO:0016592]	FUNCTION: Component of the Mediator complex, a coactivator involved in the regulated transcription of nearly all RNA polymerase II-dependent genes. Mediator functions as a bridge to convey information from gene-specific regulatory proteins to the basal RNA polymerase II transcription machinery. {ECO:0000256|PIRNR:PIRNR007936}.										SUBCELLULAR LOCATION: Nucleus {ECO:0000256|PIRNR:PIRNR007936}.			SUBUNIT: Component of the Mediator complex. {ECO:0000256|PIRNR:PIRNR007936}.		
SPGP0W00600	1479.73909007415	1.35623468185553	0.188122417075867	7.20931988295993	5.62320234017545e-13	9.2862865211664e-12	S_eubayanus	SPGP0W00600	XP_018223274.1	A0A0L8RMM2	A0A0L8RMM2_SACEU	DI49_1271				DI49_1271	ENP1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	481		endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; poly(A)+ mRNA export from nucleus [GO:0016973]	snoRNA binding [GO:0030515]	90S preribosome [GO:0030686]; cytoplasm [GO:0005737]; nucleolus [GO:0005730]; preribosome, small subunit precursor [GO:0030688]																
SPGP0W00670	601.820925234581	-1.31850870985842	0.17938681830902	-7.35008693663931	1.98077980388643e-13	3.44086359944583e-12	S_eubayanus	SPGP0W00670	XP_018223266.1	A0A0L8RM55	A0A0L8RM55_SACEU	DI49_1263				DI49_1263	THI2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	451		positive regulation of thiamine biosynthetic process [GO:0090180]; positive regulation of transcription by RNA polymerase II [GO:0045944]	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; zinc ion binding [GO:0008270]	nucleus [GO:0005634]																
SPGP0W00760	53.4680754557934	-1.3158273233468	0.350300104865698	-3.75628583911294	0.000172453715333501	0.000741900486676943	S_eubayanus	SPGP0W00760	XP_018223257.1	A0A0L8RM57	A0A0L8RM57_SACEU	DI49_1254				DI49_1254	SWC5-like protein (Fragment)	unreviewed	Saccharomyces eubayanus (Yeast)	237																				
SPGP0W00770	111.532420779807	-1.00967750974119	0.251777210138661	-4.01020215127942	6.06667852153211e-05	0.000288673062727687	
SPGP0W00850	1282.39109268696	-1.35035834869919	0.152524150939656	-8.85340675807752	8.48876028742774e-19	2.42221904201586e-17	S_eubayanus	SPGP0W00850	XP_018223249.1	A0A0L8RMJ2	A0A0L8RMJ2_SACEU	DI49_1246				DI49_1246	Pyruvate dehydrogenase E1 component subunit beta (EC 1.2.4.1)	unreviewed	Saccharomyces eubayanus (Yeast)	364	1.2.4.1	acetyl-CoA biosynthetic process from pyruvate [GO:0006086]	pyruvate dehydrogenase (acetyl-transferring) activity [GO:0004739]	mitochondrial nucleoid [GO:0042645]; mitochondrial pyruvate dehydrogenase complex [GO:0005967]	FUNCTION: The pyruvate dehydrogenase complex catalyzes the overall conversion of pyruvate to acetyl-CoA and CO2. {ECO:0000256|RuleBase:RU364074}.	CATALYTIC ACTIVITY: Reaction=[dihydrolipoyllysine-residue acetyltransferase]-(R)-N(6)-lipoyl-L-lysine + H(+) + pyruvate = [dihydrolipoyllysine-residue acetyltransferase]-(R)-N(6)-(S(8)-acetyldihydrolipoyl)-L-lysine + CO2; Xref=Rhea:RHEA:19189, Rhea:RHEA-COMP:10480, Rhea:RHEA-COMP:10481, ChEBI:CHEBI:15361, ChEBI:CHEBI:15378, ChEBI:CHEBI:16526, ChEBI:CHEBI:83099, ChEBI:CHEBI:83111; EC=1.2.4.1; Evidence={ECO:0000256|RuleBase:RU364074};		COFACTOR: Name=thiamine diphosphate; Xref=ChEBI:CHEBI:58937; Evidence={ECO:0000256|RuleBase:RU364074}; 												
SPGP0W00920	1572.08455437339	-1.30459037090748	0.211179616633542	-6.17763395778546	6.50693598833787e-10	7.16833720335499e-09	S_eubayanus	SPGP0W00920	XP_018223242.1	A0A0L8RM43	A0A0L8RM43_SACEU	DI49_1239				DI49_1239	MET8-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	274		siroheme biosynthetic process [GO:0019354]; sulfate assimilation [GO:0000103]	ferrochelatase activity [GO:0004325]; precorrin-2 dehydrogenase activity [GO:0043115]																	
SPGP0W00960	1084.78131449363	1.74845427461214	0.147650782896317	11.8418219010727	2.37242545780756e-32	1.82718750082294e-30	S_eubayanus	SPGP0W00960	XP_018223238.1	A0A0L8RMX9	A0A0L8RMX9_SACEU	DI49_1233				DI49_1233	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	1838		urea catabolic process [GO:0043419]	allophanate hydrolase activity [GO:0004039]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; urea carboxylase activity [GO:0004847]					COFACTOR: Name=biotin; Xref=ChEBI:CHEBI:57586; Evidence={ECO:0000256|SAAS:SAAS00197451}; 												
SPGP0W01010	2813.71112691181	-1.35558253092259	0.200894977409124	-6.7477173815149	1.50189124631713e-11	2.06818979694588e-10	S_eubayanus	SPGP0W01010	XP_018223233.1	A0A0L8RMX5	A0A0L8RMX5_SACEU	MCM7 DI49_1228	MCM7			DI49_1228	DNA replication licensing factor MCM7 (EC 3.6.4.12)	unreviewed	Saccharomyces eubayanus (Yeast)	845	3.6.4.12	chromatin silencing at silent mating-type cassette [GO:0030466]; chromatin silencing at telomere [GO:0006348]; DNA replication initiation [GO:0006270]; DNA strand elongation involved in DNA replication [GO:0006271]; DNA unwinding involved in DNA replication [GO:0006268]; double-strand break repair via break-induced replication [GO:0000727]; pre-replicative complex assembly involved in nuclear cell cycle DNA replication [GO:0006267]	3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; chromatin binding [GO:0003682]; DNA replication origin binding [GO:0003688]; four-way junction helicase activity [GO:0009378]; MCM complex binding [GO:1904931]; single-stranded DNA binding [GO:0003697]; single-stranded DNA helicase activity [GO:0017116]	chromosome, telomeric region [GO:0000781]; CMG complex [GO:0071162]; cytoplasm [GO:0005737]; MCM complex [GO:0042555]; MCM core complex [GO:0097373]; nuclear pre-replicative complex [GO:0005656]; replication fork protection complex [GO:0031298]	FUNCTION: Acts as component of the mcm2-7 complex (mcm complex) which is the putative replicative helicase essential for 'once per cell cycle' DNA replication initiation and elongation in eukaryotic cells. The active ATPase sites in the mcm2-7 ring are formed through the interaction surfaces of two neighboring subunits such that a critical structure of a conserved arginine finger motif is provided in trans relative to the ATP-binding site of the Walker A box of the adjacent subunit. The six ATPase active sites, however, are likely to contribute differentially to the complex helicase activity. {ECO:0000256|RuleBase:RU365012}.	CATALYTIC ACTIVITY: Reaction=ATP + H2O = ADP + H(+) + phosphate; Xref=Rhea:RHEA:13065, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:30616, ChEBI:CHEBI:43474, ChEBI:CHEBI:456216; EC=3.6.4.12; Evidence={ECO:0000256|RuleBase:RU365012, ECO:0000256|SAAS:SAAS01116611};									SUBCELLULAR LOCATION: Nucleus {ECO:0000256|RuleBase:RU365012, ECO:0000256|SAAS:SAAS00536536}.					
SPGP0W01100	10.1833533826352	-1.7114655739925	0.731027445389342	-2.34117827557211	0.0192229856175773	0.0451423755611913	S_eubayanus	SPGP0W01100	XP_018223224.1	A0A0L8RMG3	A0A0L8RMG3_SACEU	DI49_1219				DI49_1219	AIM4-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	131				cytoplasm [GO:0005737]																
SPGP0W01150	10.9077216642641	-3.57950600992381	1.42901134082405	-2.50488285688457	0.0122491955088515	0.0309073540312535	S_eubayanus	SPGP0W01150	XP_018223219.1	A0A0L8RMF6	A0A0L8RMF6_SACEU	DI49_1214				DI49_1214	NTC20-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	142		mRNA splicing, via spliceosome [GO:0000398]		Prp19 complex [GO:0000974]; U2-type catalytic step 1 spliceosome [GO:0071006]																
SPGP0W01220	455.051894790502	-2.77988570884648	0.181562395094069	-15.3109112016626	6.46517917738941e-53	1.02384635244052e-50	
SPGP0W01300	10.2872182061138	-1.81984581713655	0.702362283323857	-2.59103579498078	0.00956875381113746	0.0250532083087633	S_eubayanus	SPGP0W01300	XP_018223204.1	A0A0L8RME5	A0A0L8RME5_SACEU	DI49_1199				DI49_1199	SEC66-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	206		filamentous growth [GO:0030447]; posttranslational protein targeting to membrane, translocation [GO:0031204]	protein transmembrane transporter activity [GO:0008320]	integral component of membrane [GO:0016021]; Sec62/Sec63 complex [GO:0031207]													"TRANSMEM 28..48;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0W01330	47.9168129244076	-1.17098224179674	0.291598538856152	-4.01573425707184	5.92610016854629e-05	0.000282911957031587	S_eubayanus	SPGP0W01330	XP_018223201.1	A0A0L8RLY9	A0A0L8RLY9_SACEU	DI49_1196				DI49_1196	PEX32-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	411		peroxisome organization [GO:0007031]		integral component of peroxisomal membrane [GO:0005779]													"TRANSMEM 45..63;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 70..88;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 100..121;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 178..197;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 203..226;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0W01340	1144.90200480162	-2.02032200680664	0.294655617818463	-6.85655349714512	7.05416716758043e-12	1.02320694765754e-10	S_eubayanus	SPGP0W01340	XP_018223200.1	A0A0L8RLU3	A0A0L8RLU3_SACEU	DI49_1195				DI49_1195	POP7-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	140		intronic box C/D snoRNA processing [GO:0034965]; nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay [GO:0000294]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]	ribonuclease MRP activity [GO:0000171]; ribonuclease P activity [GO:0004526]; RNA binding [GO:0003723]	nucleolar ribonuclease P complex [GO:0005655]; ribonuclease MRP complex [GO:0000172]; telomerase holoenzyme complex [GO:0005697]																
SPGP0W01350	979.953037252465	-1.8254074985101	0.257618639580468	-7.08569652212582	1.38346688465262e-12	2.1539020209538e-11	S_eubayanus	SPGP0W01350	XP_018223199.1	A0A0L8RME2	A0A0L8RME2_SACEU	DI49_1194				DI49_1194	Prephenate dehydrogenase [NADP(+)] (PRDH) (EC 1.3.1.13)	unreviewed	Saccharomyces eubayanus (Yeast)	449	1.3.1.13	tyrosine biosynthetic process [GO:0006571]	prephenate dehydrogenase (NAD+) activity [GO:0008977]; prephenate dehydrogenase (NADP+) activity [GO:0004665]			CATALYTIC ACTIVITY: Reaction=NADP(+) + prephenate = 3-(4-hydroxyphenyl)pyruvate + CO2 + NADPH; Xref=Rhea:RHEA:21640, ChEBI:CHEBI:16526, ChEBI:CHEBI:29934, ChEBI:CHEBI:36242, ChEBI:CHEBI:57783, ChEBI:CHEBI:58349; EC=1.3.1.13; Evidence={ECO:0000256|PIRNR:PIRNR036510};					PATHWAY: Amino-acid biosynthesis; L-tyrosine biosynthesis; (4-hydroxyphenyl)pyruvate from prephenate (NADP(+) route): step 1/1. {ECO:0000256|PIRNR:PIRNR036510}.									
SPGP0W01550	6003.78615008419	-1.46385232842761	0.145293256962884	-10.0751566798559	7.11473075397469e-24	3.00580105591464e-22	S_eubayanus	SPGP0W01550	XP_018223180.1	A0A0L8RLS2	A0A0L8RLS2_SACEU	DI49_1175				DI49_1175	RTC2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	307		basic amino acid transmembrane export from vacuole [GO:0034488]	basic amino acid transmembrane transporter activity [GO:0015174]	integral component of fungal-type vacuolar membrane [GO:0071627]													"TRANSMEM 12..34;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 46..66;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 72..94;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 164..184;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 204..221;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 241..262;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 274..295;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0W01570	346.317516098511	2.44254709238681	0.239986500484789	10.1778520352299	2.48996806632461e-24	1.08350960406115e-22	S_eubayanus	SPGP0W01570	XP_018223178.1	A0A0L8RMS4	A0A0L8RMS4_SACEU	DI49_1173				DI49_1173	ADH5-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	351		amino acid catabolic process to alcohol via Ehrlich pathway [GO:0000947]; ethanol biosynthetic process involved in glucose fermentation to ethanol [GO:0043458]; NADH oxidation [GO:0006116]	oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]					COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000256|RuleBase:RU361277}; 												
SPGP0W01810	19.0526014872465	-1.39647639756153	0.541864691667998	-2.57716809940655	0.00996134940519897	0.0259406414941492	S_eubayanus	SPGP0W01810	XP_018219094.1	A0A0L8RM96	A0A0L8RM96_SACEU	DI49_1149 DI49_5530				DI49_1149 DI49_5530	Elongation factor 1-alpha	unreviewed	Saccharomyces eubayanus (Yeast)	458			GTPase activity [GO:0003924]; GTP binding [GO:0005525]; translation elongation factor activity [GO:0003746]		FUNCTION: This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis. {ECO:0000256|RuleBase:RU000325}.															
SPGP0W01830	734.485157140442	-1.65448268662459	0.487925515932694	-3.3908509241661	0.000696759895674095	0.00254785771934943	S_eubayanus	SPGP0W01830	XP_018223152.1	A0A0L8RLW1	A0A0L8RLW1_SACEU	DI49_1147				DI49_1147	LYS2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1392		lysine biosynthetic process via aminoadipic acid [GO:0019878]	L-aminoadipate-semialdehyde dehydrogenase activity [GO:0004043]; phosphopantetheine binding [GO:0031177]																	
SPGP0W01850	850.780546190109	3.4852493562349	0.196744198406864	17.7146232745703	3.23385245942435e-70	1.4072108977185e-67	S_eubayanus	SPGP0W01850	XP_018223150.1	A0A0L8RLN7	A0A0L8RLN7_SACEU	DI49_1145				DI49_1145	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	190				integral component of membrane [GO:0016021]													"TRANSMEM 132..149;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0W01860	602.659655868154	3.17535047357869	0.221058663577798	14.3642887466438	8.6692134594557e-47	1.14315401117641e-44	S_eubayanus	SPGP0W01860	XP_018223149.1	A0A0L8RM92	A0A0L8RM92_SACEU	DI49_1144				DI49_1144	CYC8-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1020		chromatin remodeling [GO:0006338]; negative regulation of dipeptide transport by negative regulation of transcription from RNA polymerase II promoter [GO:0035955]; nucleosome positioning [GO:0016584]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of response to DNA damage stimulus [GO:2001020]	histone deacetylase binding [GO:0042826]; transcription coactivator activity [GO:0003713]; transcription corepressor activity [GO:0003714]	nucleus [GO:0005634]; transcriptional repressor complex [GO:0017053]																
SPGP0W01970	1183.58317845383	-1.130613390257	0.156177794430043	-7.23927107808812	4.5110259662679e-13	7.50509288136869e-12	S_eubayanus	SPGP0W01970	XP_018223138.1	A0A0L8RMN2	A0A0L8RMN2_SACEU	DI49_1132				DI49_1132	EXO84-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	751		exocyst assembly [GO:0001927]; exocyst localization [GO:0051601]; Golgi to plasma membrane transport [GO:0006893]; spliceosomal complex assembly [GO:0000245]		cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; exocyst [GO:0000145]; incipient cellular bud site [GO:0000131]																
SPGP0W01980	61.5185795354351	-1.32812702175894	0.365577521789966	-3.63295591932479	0.000280192899395808	0.00113835467391549	S_eubayanus	SPGP0W01980	XP_018223137.1	A0A0L8RLU6	A0A0L8RLU6_SACEU	DI49_1131				DI49_1131	FES1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	291		cytoplasm protein quality control by the ubiquitin-proteasome system [GO:0071629]	adenyl-nucleotide exchange factor activity [GO:0000774]	cytosol [GO:0005829]																
SPGP0W02050	23.386620256568	-1.48463367071538	0.438605058733356	-3.38489864891855	0.000712045403064992	0.00259502979182355	
SPGP0W02120	35.9510885617967	-2.25864080731171	0.44320122746211	-5.09619709368878	3.46544338431692e-07	2.48637706296044e-06	S_eubayanus	SPGP0W02120	XP_018223124.1	A0A0L8RM63	A0A0L8RM63_SACEU	DI49_1118				DI49_1118	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	307		anaerobic respiration [GO:0009061]; heme transport [GO:0015886]	identical protein binding [GO:0042802]; transmembrane transporter activity [GO:0022857]	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]													"TRANSMEM 115..135;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 177..196;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 216..237;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0W02130	21.8648492427581	-2.67869439943527	0.743315399426684	-3.60371169694767	0.000313705014816694	0.00125179951579536	
SPGP0W02150	96.299210410098	-1.71492913039748	0.502474630255685	-3.41296659997508	0.000642598172824194	0.00237172684397326	S_eubayanus	SPGP0W02150	XP_018223122.1	A0A0L8RLT1	A0A0L8RLT1_SACEU	DI49_1116				DI49_1116	TEC1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	487		chronological cell aging [GO:0001300]; invasive growth in response to glucose limitation [GO:0001403]; positive regulation of pseudohyphal growth [GO:2000222]; positive regulation of transcription from RNA polymerase II promoter in response to stress [GO:0036003]; positive regulation of transposition, RNA-mediated [GO:0010527]; pseudohyphal growth [GO:0007124]	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II transcription regulator recruiting activity [GO:0001135]	nucleus [GO:0005634]; Tec1p-Ste12p-Dig1p complex [GO:1990527]																
SPGP0W02300	267.003494023553	-1.53256036735126	0.173542603331371	-8.83103248385016	1.03713860118228e-18	2.93059001496407e-17	S_eubayanus	SPGP0W02300	XP_018223107.1	A0A0L8RLR6	A0A0L8RLR6_SACEU	DI49_1099				DI49_1099	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	206		fungal-type cell wall organization [GO:0031505]	lipase activity [GO:0016298]; structural constituent of cell wall [GO:0005199]	fungal-type cell wall [GO:0009277]																
