""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0V01120	24.7750822974076	1.3428924344875	0.50459024789793	2.66135233505177	0.00778274698342208	0.0193628419595792	S_cerevisiae	SPGP0V01120	P38786	P38786	RPP1_YEAST	RPP1 YHR062C	RPP1		YHR062C		Ribonuclease P/MRP protein subunit RPP1 (EC 3.1.26.5) (RNA-processing protein RPP1) (RNaseP/MRP 32.2 kDa subunit)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	293	3.1.26.5	intronic box C/D snoRNA processing [GO:0034965]; nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay [GO:0000294]; RNA phosphodiester bond hydrolysis, endonucleolytic [GO:0090502]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]	ribonuclease P activity [GO:0004526]; RNA binding [GO:0003723]	cytosol [GO:0005829]; nucleolar ribonuclease P complex [GO:0005655]; nucleus [GO:0005634]; ribonuclease MRP complex [GO:0000172]	FUNCTION: Component of ribonuclease P, a protein complex that generates mature tRNA molecules by cleaving their 5'-ends. Also a component of RNase MRP, which cleaves pre-rRNA sequences. {ECO:0000269|PubMed:9308968, ECO:0000269|PubMed:9620854}.	CATALYTIC ACTIVITY: Reaction=Endonucleolytic cleavage of RNA, removing 5'-extranucleotides from tRNA precursor.; EC=3.1.26.5;									SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}.			SUBUNIT: Component of nuclear RNase P and RNase MRP complexes. RNase P consists of an RNA moiety and at least 9 protein subunits including POP1, POP3, POP4, POP5, POP6, POP7, POP8, RPP1 and RPR2. RNase MRP complex consists of an RNA moiety and at least 10 protein subunits including POP1, POP3, POP4, POP5, POP6, POP7, POP8, RMP1, RPP1 and SNM1, many of which are shared with the RNase P complex. {ECO:0000269|PubMed:15637077, ECO:0000269|PubMed:9308968, ECO:0000269|PubMed:9620854}.	P41812; P38336	
SPGP0V01180	798.282466370157	-2.15748130481662	0.196045733278147	-11.0049898497695	3.61556658219474e-28	2.75299569758542e-26	S_cerevisiae	SPGP0V01180	P38791	P38791	DHYS_YEAST	DYS1 YHR068W	DYS1		YHR068W		Deoxyhypusine synthase (DHS) (EC 2.5.1.46)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	387	2.5.1.46	peptidyl-lysine modification to peptidyl-hypusine [GO:0008612]	deoxyhypusine synthase activity [GO:0034038]	cytoplasm [GO:0005737]	FUNCTION: Catalyzes the NAD-dependent oxidative cleavage of spermidine and the subsequent transfer of the butylamine moiety of spermidine to the epsilon-amino group of a specific lysine residue of the eIF-5A precursor protein to form the intermediate deoxyhypusine residue.	CATALYTIC ACTIVITY: Reaction=[eIF5A protein]-L-lysine + spermidine = [eIF5A protein]-deoxyhypusine + propane-1,3-diamine; Xref=Rhea:RHEA:33299, Rhea:RHEA-COMP:10143, Rhea:RHEA-COMP:10144, ChEBI:CHEBI:29969, ChEBI:CHEBI:57484, ChEBI:CHEBI:57834, ChEBI:CHEBI:82657; EC=2.5.1.46;		COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; 			PATHWAY: Protein modification; eIF5A hypusination.							SUBUNIT: Homotetramer.	P23301	
SPGP0V01330	219.732802516043	1.11414852954161	0.166668377482338	6.68482255825447	2.3120461411665e-11	2.56105746761732e-10	S_cerevisiae	SPGP0V01330	P38691	P38691	KSP1_YEAST	KSP1 YHR082C	KSP1		YHR082C		Serine/threonine-protein kinase KSP1 (EC 2.7.11.1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1029	2.7.11.1	cellular protein localization [GO:0034613]; intracellular signal transduction [GO:0035556]; negative regulation of macroautophagy [GO:0016242]; protein phosphorylation [GO:0006468]; regulation of filamentous growth [GO:0010570]; regulation of pseudohyphal growth [GO:2000220]; regulation of translation in response to stress [GO:0043555]; TOR signaling [GO:0031929]	ATP binding [GO:0005524]; mRNA binding [GO:0003729]; protein kinase activity [GO:0004672]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine/threonine kinase activity [GO:0004674]	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; nucleus [GO:0005634]	FUNCTION: May act on PRP20.	CATALYTIC ACTIVITY: Reaction=ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]; Xref=Rhea:RHEA:17989, Rhea:RHEA-COMP:9863, Rhea:RHEA-COMP:11604, ChEBI:CHEBI:15378, ChEBI:CHEBI:29999, ChEBI:CHEBI:30616, ChEBI:CHEBI:83421, ChEBI:CHEBI:456216; EC=2.7.11.1; CATALYTIC ACTIVITY: Reaction=ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]; Xref=Rhea:RHEA:46608, Rhea:RHEA-COMP:11060, Rhea:RHEA-COMP:11605, ChEBI:CHEBI:15378, ChEBI:CHEBI:30013, ChEBI:CHEBI:30616, ChEBI:CHEBI:61977, ChEBI:CHEBI:456216; EC=2.7.11.1;									SUBCELLULAR LOCATION: Nucleus.				P38873; P35169	
SPGP0V01380	138.733011458624	-2.61235690963466	0.301009785036315	-8.67864448100747	4.00513522586078e-18	1.06423842467814e-16	S_cerevisiae	SPGP0V01380	P38804	P38804	SDO1L_YEAST	RTC3 YHR087W	RTC3		YHR087W		Restriction of telomere capping protein 3	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	111		RNA metabolic process [GO:0016070]; rRNA processing [GO:0006364]		cytoplasm [GO:0005737]; nucleus [GO:0005634]	FUNCTION: May play a role in RNA metabolism, rRNA-processing, and in a process influencing telomere capping. {ECO:0000269|PubMed:18845848}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.					
SPGP0V01480	9.23589933294204	3.62417168532855	0.848901296289569	4.26924979519916	1.96131521955513e-05	8.6859614879712e-05	
SPGP0V01490	1261.80489362752	2.25690655153681	0.212250262025456	10.6332332879105	2.08747412507332e-26	1.30445538257168e-24	S_cerevisiae	SPGP0V01490	P38810	P38810	SFB3_YEAST	SFB3 LST1 YHR098C	SFB3	LST1	YHR098C		SED5-binding protein 3 (Lethal with SEC13 protein 1) (SEC24-related protein 3)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	929		COPII-coated vesicle cargo loading [GO:0090110]; intracellular protein transport [GO:0006886]	signal sequence binding [GO:0005048]; zinc ion binding [GO:0008270]	cell periphery [GO:0071944]; COPII vesicle coat [GO:0030127]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; mating projection tip [GO:0043332]	FUNCTION: Component of the COPII coat, that covers ER-derived vesicles involved in transport from the endoplasmic reticulum to the Golgi apparatus. COPII acts in the cytoplasm to promote the transport of secretory, plasma membrane, and vacuolar proteins from the endoplasmic reticulum to the Golgi complex.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}. Endoplasmic reticulum membrane {ECO:0000250}.			SUBUNIT: COPII is composed of at least five proteins: the SEC23/24 complex, the SEC13/31 complex and SAR1. Binds to SED5. Interacts with GHR1. {ECO:0000269|PubMed:17261844}.		
SPGP0V01900	278.449774076599	1.70553159132143	0.24037512016973	7.09529168458513	1.29078949563608e-12	1.71745133920095e-11	S_cerevisiae	SPGP0V01900	P38842	P38842	YHU0_YEAST	YHR140W			YHR140W		UPF0641 membrane protein YHR140W	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	239				cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]											SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11914276}; Multi-pass membrane protein {ECO:0000269|PubMed:11914276}.		"TRANSMEM 12..31;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 46..66;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 100..120;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 126..146;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 163..183;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 205..225;  /note=""Helical"";  /evidence=""ECO:0000255"""			
SPGP0V01910	1273.57922953746	1.80481660818096	0.151016824039185	11.9510963077376	6.40743697936991e-33	6.6733087896633e-31	S_cerevisiae	SPGP0V01910	P0CX28	P0CX28	RL44B_YEAST	RPL42B MAK18 RPL41B SCL41B YHR141C	RPL42B	MAK18 RPL41B SCL41B	YHR141C		60S ribosomal protein L42-B (L41) (Large ribosomal subunit protein eL42-B) (Maintenance of killer protein 18) (YL27) (YP44)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	106		cytoplasmic translation [GO:0002181]; response to cycloheximide [GO:0046898]	structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]	FUNCTION: Component of the ribosome, a large ribonucleoprotein complex responsible for the synthesis of proteins in the cell. The small ribosomal subunit (SSU) binds messenger RNAs (mRNAs) and translates the encoded message by selecting cognate aminoacyl-transfer RNA (tRNA) molecules. The large subunit (LSU) contains the ribosomal catalytic site termed the peptidyl transferase center (PTC), which catalyzes the formation of peptide bonds, thereby polymerizing the amino acids delivered by tRNAs into a polypeptide chain. The nascent polypeptides leave the ribosome through a tunnel in the LSU and interact with protein factors that function in enzymatic processing, targeting, and the membrane insertion of nascent chains at the exit of the ribosomal tunnel. {ECO:0000305|PubMed:22096102}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:22096102}.			SUBUNIT: Component of the large ribosomal subunit (LSU). Mature yeast ribosomes consist of a small (40S) and a large (60S) subunit. The 40S small subunit contains 1 molecule of ribosomal RNA (18S rRNA) and 33 different proteins (encoded by 57 genes). The large 60S subunit contains 3 rRNA molecules (25S, 5.8S and 5S rRNA) and 46 different proteins (encoded by 81 genes) (PubMed:9559554, PubMed:22096102). {ECO:0000269|PubMed:22096102, ECO:0000305|PubMed:9559554}.		
SPGP0V01920	21.4597594439582	1.37013447901925	0.382334847100284	3.58359822394078	0.000338893240443495	0.00117696882010675	S_cerevisiae	SPGP0V01920	P38843	P38843	CHS7_YEAST	CHS7 YHR142W	CHS7		YHR142W		Chitin synthase export chaperone	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	316		cell wall organization [GO:0071555]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; fungal-type cell wall chitin biosynthetic process [GO:0034221]; protein folding [GO:0006457]; protein transport [GO:0015031]	unfolded protein binding [GO:0051082]	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; prospore membrane [GO:0005628]	FUNCTION: Chaperone required for the export of the chitin synthase CHS3 from the endoplasmic reticulum. {ECO:0000269|PubMed:10366589, ECO:0000269|PubMed:11895440, ECO:0000269|PubMed:12237852, ECO:0000269|PubMed:15623581}.										SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:10366589}; Multi-pass membrane protein {ECO:0000269|PubMed:10366589}.		"TRANSMEM 62..82;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 99..119;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 130..150;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 170..190;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 200..220;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 233..253;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 266..286;  /note=""Helical"";  /evidence=""ECO:0000255"""	SUBUNIT: Interacts with CHS3. {ECO:0000269|PubMed:16818716}.		
SPGP0V02010	335.099310226621	-1.91643849066209	0.176249680119149	-10.8734296105759	1.54289737783604e-27	1.10080260949388e-25	S_cerevisiae	SPGP0V02010	P38849	P38849	MTC6_YEAST	MTC6 YHR151C	MTC6		YHR151C		Maintenance of telomere capping protein 6	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	526				fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]	FUNCTION: May be involved in telomere capping. {ECO:0000269|PubMed:18845848}.										SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.		"TRANSMEM 478..498;  /note=""Helical"";  /evidence=""ECO:0000255"""			
SPGP0V02090	30.8390663668579	1.09340954963382	0.33561086888063	3.25796823351012	0.00112212966886821	0.00347373314985134	S_cerevisiae	SPGP0V02090	P38854	P38854	TDA11_YEAST	TDA11 YHR159W	TDA11		YHR159W		Topoisomerase I damage affected protein 11	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	504				cytoplasm [GO:0005737]											SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.					
SPGP0W00130	1365.40648722883	1.58535069240976	0.16776083585744	9.45006433895551	3.38622495781444e-21	1.25686718510545e-19	S_eubayanus	SPGP0W00130	XP_018223321.1	A0A0L8RMA1	A0A0L8RMA1_SACEU	DI49_1318				DI49_1318	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	651			glycerol channel activity [GO:0015254]	integral component of membrane [GO:0016021]													"TRANSMEM 357..379;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 391..411;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 432..454;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 489..508;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 520..537;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0W00140	340.479316496713	1.09768650566014	0.156281562296195	7.02377484286815	2.15952718394779e-12	2.76767691849377e-11	S_eubayanus	SPGP0W00140	XP_018223320.1	A0A0L8RM56	A0A0L8RM56_SACEU	DI49_1317				DI49_1317	Phosphate transporter	unreviewed	Saccharomyces eubayanus (Yeast)	575		phosphate ion transmembrane transport [GO:0035435]	identical protein binding [GO:0042802]; sodium:inorganic phosphate symporter activity [GO:0015319]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	FUNCTION: Sodium-phosphate symporter which plays a fundamental housekeeping role in phosphate transport. {ECO:0000256|RuleBase:RU363058}.										SUBCELLULAR LOCATION: Membrane {ECO:0000256|RuleBase:RU363058}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363058}.		"TRANSMEM 6..26;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363058""; TRANSMEM 47..66;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363058""; TRANSMEM 86..106;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363058""; TRANSMEM 118..139;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363058""; TRANSMEM 145..172;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363058""; TRANSMEM 184..205;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363058""; TRANSMEM 225..244;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363058""; TRANSMEM 449..469;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363058""; TRANSMEM 544..565;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363058"""			
SPGP0W00150	64.1217440076605	3.23527780196977	0.315062182121914	10.2686961036722	9.751367654127e-25	5.25935370916933e-23	S_eubayanus	SPGP0W00150	XP_018223319.1	A0A0L8RMS3	A0A0L8RMS3_SACEU	DI49_1316				DI49_1316	STAS domain-containing protein	unreviewed	Saccharomyces eubayanus (Yeast)	858			secondary active sulfate transmembrane transporter activity [GO:0008271]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]											SUBCELLULAR LOCATION: Membrane {ECO:0000256|RuleBase:RU362052}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU362052}.		"TRANSMEM 209..230;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362052""; TRANSMEM 237..258;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362052""; TRANSMEM 292..314;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362052""; TRANSMEM 334..357;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362052""; TRANSMEM 398..417;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362052""; TRANSMEM 429..447;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362052""; TRANSMEM 467..490;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362052""; TRANSMEM 529..556;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362052"""			
SPGP0W00170	2389.12491155637	1.47486910335734	0.173427862429035	8.50422234755297	1.8281686312059e-17	4.48916963885005e-16	S_eubayanus	SPGP0W00170	XP_018223317.1	A0A0L8RMB3	A0A0L8RMB3_SACEU	DI49_1314				DI49_1314	CTP1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	298		mitochondrial citrate transmembrane transport [GO:0006843]	tricarboxylate secondary active transmembrane transporter activity [GO:0005371]	integral component of membrane [GO:0016021]																
SPGP0W00180	1967.7658043202	1.16847426067677	0.102368982828573	11.4143388787353	3.54589887298347e-30	3.08936439308685e-28	S_eubayanus	SPGP0W00180	XP_018223316.1	A0A0L8RM97	A0A0L8RM97_SACEU	DI49_1313				DI49_1313	BSD2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	325		metal ion transport [GO:0030001]; protein targeting to vacuole [GO:0006623]; ubiquitin-dependent protein catabolic process [GO:0006511]		endoplasmic reticulum [GO:0005783]; fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]													"TRANSMEM 183..204;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 216..234;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 287..308;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0W00240	588.659366353921	1.44538786714832	0.172949899891588	8.35726339277646	6.4189876136914e-17	1.43966452395192e-15	S_eubayanus	SPGP0W00240	XP_018223310.1	A0A0L8RM49	A0A0L8RM49_SACEU	DI49_1307				DI49_1307	A_deaminase domain-containing protein	unreviewed	Saccharomyces eubayanus (Yeast)	798		IMP salvage [GO:0032264]	AMP deaminase activity [GO:0003876]																	
SPGP0W00410	2016.67775629041	-1.17248564616422	0.168943197032267	-6.9401175469663	3.91773819048413e-12	4.88289212434343e-11	S_eubayanus	SPGP0W00410	XP_018223293.1	A0A0L8RN39	A0A0L8RN39_SACEU	DI49_1290				DI49_1290	TSC10-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	320		3-keto-sphinganine metabolic process [GO:0006666]; sphingolipid biosynthetic process [GO:0030148]	3-dehydrosphinganine reductase activity [GO:0047560]	integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]													"TRANSMEM 285..307;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0W00570	43.0063256067185	1.01098056052093	0.250278259146438	4.03942621292331	5.35821207944087e-05	0.000216647744988013	S_eubayanus	SPGP0W00570	XP_018223277.1	A0A0L8RM76	A0A0L8RM76_SACEU	DI49_1274				DI49_1274	SPO23-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	526		meiotic cell cycle [GO:0051321]																		
SPGP0W00600	1479.73909007415	-1.12013380685347	0.188729380279054	-5.9351321198493	2.93608964896065e-09	2.40461279477195e-08	S_eubayanus	SPGP0W00600	XP_018223274.1	A0A0L8RMM2	A0A0L8RMM2_SACEU	DI49_1271				DI49_1271	ENP1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	481		endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; poly(A)+ mRNA export from nucleus [GO:0016973]	snoRNA binding [GO:0030515]	90S preribosome [GO:0030686]; cytoplasm [GO:0005737]; nucleolus [GO:0005730]; preribosome, small subunit precursor [GO:0030688]																
SPGP0W00610	23.2385158269202	-1.06319845165836	0.453643400840856	-2.34368768439627	0.0190941527237454	0.0425823573295242	S_eubayanus	SPGP0W00610	XP_018223273.1	A0A0L8RN18	A0A0L8RN18_SACEU	DI49_1270				DI49_1270	RRT2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	387		endocytic recycling [GO:0032456]; peptidyl-diphthamide biosynthetic process from peptidyl-histidine [GO:0017183]	diphthine methylesterase activity [GO:0061685]	endosome [GO:0005768]																
SPGP0W00650	6.9753682271905	-2.92376744118299	0.792689857181464	-3.68841283220012	0.000225657306812411	0.000808030670205151	S_eubayanus	SPGP0W00650	XP_018223269.1	A0A0L8RML7	A0A0L8RML7_SACEU	DI49_1266				DI49_1266	HD domain-containing protein	unreviewed	Saccharomyces eubayanus (Yeast)	237		deoxyribonucleoside monophosphate catabolic process [GO:0009159]	5'-deoxynucleotidase activity [GO:0002953]; GMP 5'-nucleotidase activity [GO:0050484]																	
SPGP0W00660	273.715540468611	1.35814100043476	0.163095221812823	8.3272887172221	8.2714845451045e-17	1.8279980844681e-15	S_eubayanus	SPGP0W00660	XP_018223268.1	A0A0L8RN13	A0A0L8RN13_SACEU	DI49_1265				DI49_1265	MFS domain-containing protein	unreviewed	Saccharomyces eubayanus (Yeast)	489			transmembrane transporter activity [GO:0022857]	fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]													"TRANSMEM 20..40;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 87..104;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 116..135;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 142..163;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 205..224;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 300..321;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 333..354;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 361..381;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 387..412;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 424..443;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 449..470;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0W00670	601.820925234581	1.53091905465726	0.172092069798866	8.89593027991663	5.79319433989842e-19	1.68784996507458e-17	S_eubayanus	SPGP0W00670	XP_018223266.1	A0A0L8RM55	A0A0L8RM55_SACEU	DI49_1263				DI49_1263	THI2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	451		positive regulation of thiamine biosynthetic process [GO:0090180]; positive regulation of transcription by RNA polymerase II [GO:0045944]	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; zinc ion binding [GO:0008270]	nucleus [GO:0005634]																
SPGP0W00690	1378.01506266179	-2.13515240625611	0.207729634809244	-10.2785161501718	8.80730697542741e-25	4.7786232637334e-23	S_eubayanus	SPGP0W00690	XP_018223264.1	A0A0L8RML2	A0A0L8RML2_SACEU	DI49_1261				DI49_1261	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	748		aerobic respiration [GO:0009060]		integral component of mitochondrial membrane [GO:0032592]; P-body [GO:0000932]																
SPGP0W00770	111.532420779807	1.29991472573287	0.233477562792973	5.56762161718093	2.5823983337645e-08	1.82805557048751e-07	
SPGP0W00780	129.794366585211	2.73768742457806	0.205768233895493	13.3047136224559	2.17324212557836e-40	3.93834937997311e-38	S_eubayanus	SPGP0W00780	XP_018223256.1	A0A0L8RM47	A0A0L8RM47_SACEU	DI49_1253				DI49_1253	OM14-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	138		protein targeting to mitochondrion [GO:0006626]; ribosome localization [GO:0033750]	nascent polypeptide-associated complex binding [GO:1990593]	integral component of mitochondrial outer membrane [GO:0031307]																
SPGP0W00790	2479.35004570297	1.61859941543718	0.121277829668126	13.3462102666781	1.24629880554013e-40	2.35264864104148e-38	S_eubayanus	SPGP0W00790	XP_018223255.1	A0A0L8RLZ7	A0A0L8RLZ7_SACEU	DI49_1252				DI49_1252	ROT2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	953		fungal-type cell wall beta-glucan biosynthetic process [GO:0070880]; N-glycan processing [GO:0006491]	carbohydrate binding [GO:0030246]; glucan 1,3-alpha-glucosidase activity [GO:0033919]	endoplasmic reticulum lumen [GO:0005788]; glucosidase II complex [GO:0017177]																
SPGP0W01150	10.9077216642641	-5.02273857810208	1.64075118258191	-3.06124330820119	0.00220419899359532	0.00633889576409729	S_eubayanus	SPGP0W01150	XP_018223219.1	A0A0L8RMF6	A0A0L8RMF6_SACEU	DI49_1214				DI49_1214	NTC20-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	142		mRNA splicing, via spliceosome [GO:0000398]		Prp19 complex [GO:0000974]; U2-type catalytic step 1 spliceosome [GO:0071006]																
SPGP0W01310	2131.9180389991	-1.01857225960894	0.0911824604405863	-11.1707038249163	5.67295693738057e-29	4.63087052338787e-27	S_eubayanus	SPGP0W01310	XP_018223203.1	A0A0L8RMV2	A0A0L8RMV2_SACEU	DI49_1198				DI49_1198	NPL4-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	580		cytoplasm protein quality control by the ubiquitin-proteasome system [GO:0071629]; DNA replication termination [GO:0006274]; ER-associated misfolded protein catabolic process [GO:0071712]; mitochondria-associated ubiquitin-dependent protein catabolic process [GO:0072671]; mitotic spindle disassembly [GO:0051228]; negative regulation of telomerase activity [GO:0051974]; nonfunctional rRNA decay [GO:0070651]; positive regulation of protein localization to nucleus [GO:1900182]; protein localization to vacuole [GO:0072665]; retrograde protein transport, ER to cytosol [GO:0030970]; ribosome-associated ubiquitin-dependent protein catabolic process [GO:1990116]; ubiquitin-dependent ERAD pathway [GO:0030433]		Cdc48p-Npl4p-Vms1p AAA ATPase complex [GO:0036266]; Doa10p ubiquitin ligase complex [GO:0000837]; Hrd1p ubiquitin ligase ERAD-L complex [GO:0000839]; replisome [GO:0030894]; RQC complex [GO:1990112]; VCP-NPL4-UFD1 AAA ATPase complex [GO:0034098]																
